candidate_id,title,year,publisher,metadata_source,source_url,final_url,raw_sha256,text_sha256,text_words
expanded_media_candidates_02__EXP-MEDIA-044,"Lonmin hit hardest by strike, third capital raising expected",2014,Mining Weekly,expanded_media_candidates_02.csv,https://www.miningweekly.com/article/lonmin-hit-hardest-by-strike-third-capital-raising-expected-2014-05-22,https://www.miningweekly.com/article/lonmin-hit-hardest-by-strike-third-capital-raising-expected-2014-05-22,f4010d29804d444e196042f7e469e4ec9d83015d59875e2e7034f76905564076,502260cde83d41b3ea9fefecd61f784850aa6308cdd9f516cfcd3a2b2d4a9126,622
expanded_media_candidates_02__EXP-MEDIA-045,"AMCU rejects platinum offer, sticking to R12 500 demand",2014,Mining Weekly,expanded_media_candidates_02.csv,https://www.miningweekly.com/article/amcu-rejects-platinum-offer-sticking-to-r12-500-demand-2014-01-31,https://www.miningweekly.com/article/amcu-rejects-platinum-offer-sticking-to-r12-500-demand-2014-01-31,af2bd849203234a6df020a012146b16e95b2857c49cd33b534d67566cde2a1ac,70098a27622a52210245d05b50eed04b2350b242ef3754235b9587e2cd443409,648
expanded_media_candidates_02__EXP-MEDIA-046,Farlam Commission: More Marikana massacre secrets and lies,2014,Daily Maverick,expanded_media_candidates_02.csv,https://www.dailymaverick.co.za/article/2014-03-14-farlam-commission-more-marikana-massacre-secrets-and-lies/,https://www.dailymaverick.co.za/article/2014-03-14-farlam-commission-more-marikana-massacre-secrets-and-lies/,a4c5d98948e26c5c54c244307778cd9f387ed8ebe3495e56b92acf46fea6a23e,16d45ce417fd4b0a6a6ca0cee0240395176fe0f3aadad7fe18fc56bd988a496e,1639
expanded_media_candidates_02__EXP-MEDIA-047,"In Marikana, local government's failures in plain sight",2012,Daily Maverick,expanded_media_candidates_02.csv,https://www.dailymaverick.co.za/article/2012-09-10-in-marikana-local-governments-failures-in-plain-sight/,https://www.dailymaverick.co.za/article/2012-09-10-in-marikana-local-governments-failures-in-plain-sight/,3895ca4027f3d2f06d58ffed884ba86f0e6d5b8601c0c0f0768ed029a1324878,68172a7887d71be89b99d48452ab1c81808df57cdb8195736a0a13a4ec6620a1,1246
expanded_media_candidates_02__EXP-MEDIA-048,Cyril Ramaphosa: The true betrayal,2012,Daily Maverick,expanded_media_candidates_02.csv,https://www.dailymaverick.co.za/article/2012-10-27-cyril-ramaphosa-the-true-betrayal/,https://www.dailymaverick.co.za/article/2012-10-27-cyril-ramaphosa-the-true-betrayal/,60c0546836cd74917132dc3ce56ad26ecdbfedcf61bed1c136b28cd27c0edc56,9f6fdfe27a325bea23bbbbba8983e050139ebc06d24afd25c0dce6eb8a9be18b,1764
expanded_media_candidates_02__EXP-MEDIA-049,Marikana Commission: Phiyega's testimony begins,2013,Daily Maverick,expanded_media_candidates_02.csv,https://www.dailymaverick.co.za/article/2013-03-15-marikana-commission-phiyegas-testimony-begins/,https://www.dailymaverick.co.za/article/2013-03-15-marikana-commission-phiyegas-testimony-begins/,a4c0cd9564faeaa171e54a6734db9fa648f6bc469ee1f52dda990a2ea2cc16ec,45e24d2688843d6001c0329bcf252167319605b7675444e6226c1f6a59174a64,1049
expanded_media_candidates_02__EXP-MEDIA-050,Marikana Commission: Sangoma's death and Phiyega's understanding of truth,2013,Daily Maverick,expanded_media_candidates_02.csv,https://www.dailymaverick.co.za/article/2013-03-26-marikana-commission-sangomas-death-and-phiyegas-understanding-of-truth/,https://www.dailymaverick.co.za/article/2013-03-26-marikana-commission-sangomas-death-and-phiyegas-understanding-of-truth/,0142c98d31b7a4538d26bd6b46c3868c7290f2d5271c4fa97492c5c3b1cd6cab,1c026b7f9fb959ae891ed2abf9d82f4f67f748c6d26f9072eb72a05dce6419bf,1370
expanded_media_candidates_02__EXP-MEDIA-051,"Lonmin ops ramping up, normal levels expected by Q1 2015",2014,Mining Weekly,expanded_media_candidates_02.csv,https://www.miningweekly.com/article/lonmin-ops-ramping-up-normal-levels-expected-by-q1-2015-2014-07-25,https://www.miningweekly.com/article/lonmin-ops-ramping-up-normal-levels-expected-by-q1-2015-2014-07-25,595f8694c66552c8099970fdad157e821044a678b82e28a3985485465334fd5b,f096edd11dd1145ee890d13829026729720b3a3194b80c2a21234efb38e45646,1196
expanded_media_candidates_02__EXP-MEDIA-052,"We made significant progress in Marikana, says Lonmin",2018,Mining Weekly,expanded_media_candidates_02.csv,https://www.miningweekly.com/article/we-made-significant-progress-in-marikana-says-lonmin-2018-08-15,https://www.miningweekly.com/article/we-made-significant-progress-in-marikana-says-lonmin-2018-08-15,bd5cd5fce2517c98adb8c332d628003c8a54e22186a3c74c5536192714799bbd,597bf4ef0292e6af3750a0eeb7d946070cc0a451c394c2160b40f4aed78539f4,741
expanded_media_candidates_batch1__EXP-MEDIA-001,The murder fields of Marikana. The cold murder fields of Marikana.,2012,Daily Maverick,expanded_media_candidates_batch1.csv,https://www.dailymaverick.co.za/article/2012-09-08-the-murder-fields-of-marikana-the-cold-murder-fields-of-marikana/,https://www.dailymaverick.co.za/article/2012-09-08-the-murder-fields-of-marikana-the-cold-murder-fields-of-marikana/,15fba07ce3f5801a7e173454b25c323763a5a48ef5cd36685a90af230c2cafd1,d1143021346b9144058e0fcdca76717afcff56508c83e29c99ae88a03d7ba162,2953
expanded_media_candidates_batch1__EXP-MEDIA-002,"Marikana's Small Koppie: 14 dead, 300 metres away from Wonderkop. Why?",2012,Daily Maverick,expanded_media_candidates_batch1.csv,https://www.dailymaverick.co.za/article/2012-09-08-marikanas-small-koppie-14-dead-300-metres-away-from-wonderkop-why/,https://www.dailymaverick.co.za/article/2012-09-08-marikanas-small-koppie-14-dead-300-metres-away-from-wonderkop-why/,40b121a05cc5ccea07977aa1b836c6ecdd497f322407fa48e455a25e0bba02ca,34a7bc16663cd27d024567620391e273d3826451382ddf06f201498a0c737f96,1399
expanded_media_candidates_batch1__EXP-MEDIA-004,"Unsafe House, Unsafe Job? The foul truth about living conditions at Marikana",2012,Daily Maverick,expanded_media_candidates_batch1.csv,https://www.dailymaverick.co.za/article/2012-09-27-unsafe-house-unsafe-job-the-foul-truth-about-living-conditions-at-marikana/,https://www.dailymaverick.co.za/article/2012-09-27-unsafe-house-unsafe-job-the-foul-truth-about-living-conditions-at-marikana/,ebbe4d11e263bbe58b15c64bb561b378ae04b2a6bd730895b4afee5a43da2826,5f7a64c5244e66d67af256131f312f689620817ec72c6daacc075369e2fa87b4,1465
expanded_media_candidates_batch1__EXP-MEDIA-005,Friendship forged in the depths of the earth and strengthened by the horror of Marikana,2012,Daily Maverick,expanded_media_candidates_batch1.csv,https://www.dailymaverick.co.za/article/2012-09-26-friendship-forged-in-the-depths-of-the-earth-and-strengthened-by-the-horror-of-marikana/,https://www.dailymaverick.co.za/article/2012-09-26-friendship-forged-in-the-depths-of-the-earth-and-strengthened-by-the-horror-of-marikana/,2dd52886998269aa6fc7c02ef6ac47b2d59f5faebe8d9f0861293a63e4e120ca,f2b39625fcc98bac5372df1a8fe07917c67fee1ea7acb9095baef3c5ccf2207e,3422
expanded_media_candidates_batch1__EXP-MEDIA-006,Marikana: The debt-hole that fuelled the fire,2012,Daily Maverick,expanded_media_candidates_batch1.csv,https://www.dailymaverick.co.za/article/2012-10-12-marikana-the-debt-hole-that-fuelled-the-fire/,https://www.dailymaverick.co.za/article/2012-10-12-marikana-the-debt-hole-that-fuelled-the-fire/,595885c10aee5fdc52dd608a451c027ac37c45394f98b0cc3d80310bf1bdd0fd,cf202240b29ca34efc00e7a1c6eeb7da686c35ffc2cee4c2e29f03ed8e390d72,1159
expanded_media_candidates_batch1__EXP-MEDIA-007,Marikana: Police torturing their way to intimidation,2012,Daily Maverick,expanded_media_candidates_batch1.csv,https://www.dailymaverick.co.za/article/2012-11-02-marikana-police-torturing-their-way-to-intimidation/,https://www.dailymaverick.co.za/article/2012-11-02-marikana-police-torturing-their-way-to-intimidation/,ac0093f85a6f0cf80da3d2345948330f2b97810ccbfb8c1712284c4f9c992c69,5aae9d3051e28fafd1ab73e6697d9ca502f53618d583772651462aab1184c1d1,1439
expanded_media_candidates_batch1__EXP-MEDIA-010,Marikana murders: The world now believes,2012,Daily Maverick,expanded_media_candidates_batch1.csv,https://www.dailymaverick.co.za/article/2012-09-10-marikana-murders-the-world-now-believes/,https://www.dailymaverick.co.za/article/2012-09-10-marikana-murders-the-world-now-believes/,546b828fbc44edce1c3a7eaf835e68f065e0e9cde87d2b3bba39d12a0d889c51,07ee33ca1e24ab2ff61d7e2e4ff877bd7cf5831e7a5d791581988c55d00c6eca,1320
expanded_media_candidates_batch1__EXP-MEDIA-011,"Marikana, Malema, rebellion, revolution",2012,Daily Maverick,expanded_media_candidates_batch1.csv,https://www.dailymaverick.co.za/article/2012-09-12-marikana-malema-rebellion-revolution/,https://www.dailymaverick.co.za/article/2012-09-12-marikana-malema-rebellion-revolution/,3d39ced8f782307256e6d6743d0a32acf5f3555aeab19fb2e0374e41d0ec6848,dc91d7d6b068a8d2e1ea4dd32f9ddd782b8a82b8cac04a0706120b13294a2e0a,1484
expanded_media_candidates_batch1__EXP-MEDIA-012,Daily Maverick's SA Persons of the Year: The victims of Marikana,2012,Daily Maverick,expanded_media_candidates_batch1.csv,https://www.dailymaverick.co.za/article/2012-12-31-daily-mavericks-sa-persons-of-the-year-the-victims-of-marikana/,https://www.dailymaverick.co.za/article/2012-12-31-daily-mavericks-sa-persons-of-the-year-the-victims-of-marikana/,2f1ce150c9c684c4f5a2b710d29c589fde836aef0a784ab195f25056325ae52a,7df62576bb28e2a41ee71f1f1f0dc08ce96271d0f7b32421461db1523ba8c08c,1227
expanded_media_candidates_batch1__EXP-MEDIA-015,"The Marikana Commission, and skewed access to justice",2013,Daily Maverick,expanded_media_candidates_batch1.csv,https://www.dailymaverick.co.za/article/2013-08-15-the-marikana-commission-and-skewed-access-to-justice/,https://www.dailymaverick.co.za/article/2013-08-15-the-marikana-commission-and-skewed-access-to-justice/,c429f221eb26b2cca450e70c8d83260981decb87a73988c6481f672752db621f,532a34e74510126f9b4b5f2633fd131bb2c5a3a3dfeb47ad33fdc4f3114eff14,1025
expanded_media_candidates_batch1__EXP-MEDIA-022,Marikana – a massacre without criminal consequences,2022,Daily Maverick,expanded_media_candidates_batch1.csv,https://www.dailymaverick.co.za/article/2022-05-19-marikana-a-massacre-still-without-any-criminal-consequences/,https://www.dailymaverick.co.za/article/2022-05-19-marikana-a-massacre-still-without-any-criminal-consequences/,33841a4a35d1808a0d3dc94db4e86f07284e577fc2c469f92959aa7489c1250d,3fa20330baf43828fe38abe07fd159633318c0d957921fb9f78669ddefb37db3,1139
expanded_media_candidates_batch1__EXP-MEDIA-023,We must fight to ensure that those slain at Marikana did not die in vain,2022,Daily Maverick,expanded_media_candidates_batch1.csv,https://www.dailymaverick.co.za/article/2022-08-15-we-must-fight-to-ensure-that-those-slain-at-marikana-on-16-august-2012-did-not-die-in-vain/,https://www.dailymaverick.co.za/article/2022-08-15-we-must-fight-to-ensure-that-those-slain-at-marikana-on-16-august-2012-did-not-die-in-vain/,84cbd45f4baa92703146401f0cd57e9e087c46da58e93f579eed140e90deeb20,d91edee82fe7d27108bf439dbeca0e472707638ac6f30df387a8a23b8a0d4be4,1906
expanded_media_candidates_batch1__EXP-MEDIA-024,REPUTATION WRECKING BALL,2012,Mining Weekly,expanded_media_candidates_batch1.csv,https://www.miningweekly.com/article/reputation-wrecking-ball-2012-09-07,https://www.miningweekly.com/article/reputation-wrecking-ball-2012-09-07,27f2982feddb8400c82225a0160d78d14e0f2522256c60a802823e8c91ecc283,0fe9ea64369aab9bec038501669cd82304629d65357867e70dfeb989ed80cf9e,338
expanded_media_candidates_batch1__EXP-MEDIA-026,Lonmin says significant safety records achieved at Marikana,2013,Mining Weekly,expanded_media_candidates_batch1.csv,https://www.miningweekly.com/article/lonmin-says-significant-safety-records-achieved-at-marikana-2013-01-24,https://www.miningweekly.com/article/lonmin-says-significant-safety-records-achieved-at-marikana-2013-01-24,c8574473d20186d9b2f511a9d38dbafca49835faae55b934f9ffa2829414ef07,3cba78da10e0cd0e3a597b5c2d10004487478106c1cee49599c94d964a0c442c,463
expanded_media_candidates_batch1__EXP-MEDIA-030,"AMCU to serve strike notice on Lonmin, Implats",2014,Mining Weekly,expanded_media_candidates_batch1.csv,https://www.miningweekly.com/article/amcu-to-serve-strike-notice-on-lonmin-implats-2014-01-17,https://www.miningweekly.com/article/amcu-to-serve-strike-notice-on-lonmin-implats-2014-01-17,affea254d8bd1474d2cbb4751f9e3702bd92119dc84662d0fec017ece34cb00e,7fab7385435a0c56a76e860aba6cc0d4e50e1b849df7fd7daaa262667a095d9b,516
expanded_media_candidates_batch1__EXP-MEDIA-032,AMCU prepared to strike for next six months,2014,Mining Weekly,expanded_media_candidates_batch1.csv,https://www.miningweekly.com/article/amcu-will-not-return-to-work-without-r12-500-basic-wage-2014-03-27,https://www.miningweekly.com/article/amcu-will-not-return-to-work-without-r12-500-basic-wage-2014-03-27,cd8360150ea0ca5028e41059f73a5725c02f645d1c7bec44778958e38cd579b2,caf592683d5570c75996a811e04b2983fea9ac54dcfcd1031d8cbc66d21985f0,594
expanded_media_candidates_batch1__EXP-MEDIA-033,Lonmin aims for May 14 restart in challenge to platinum strike,2014,Mining Weekly,expanded_media_candidates_batch1.csv,https://www.miningweekly.com/article/lonmin-aims-for-may-14-restart-in-challenge-to-platinum-strike-2014-05-09,https://www.miningweekly.com/article/lonmin-aims-for-may-14-restart-in-challenge-to-platinum-strike-2014-05-09,79c33ef501176756bbf9137d0a72e1e48fee534fbac507ec0f1fab7606fe333f,021d81f4b5a6ae8e5f26d4a078d9849d64a23f55ca5eefaa7e089ebda5e9592b,812
expanded_media_candidates_batch1__EXP-MEDIA-034,"Uphold overwhelming wish of workers to return, pleads Lonmin",2014,Mining Weekly,expanded_media_candidates_batch1.csv,https://www.miningweekly.com/article/uphold-overwhelming-wish-of-workers-to-return-pleads-lonmin-2014-05-12,https://www.miningweekly.com/article/uphold-overwhelming-wish-of-workers-to-return-pleads-lonmin-2014-05-12,f3dfecabb2814ee4c0a295e9e772f7b2aff9b5a3a5af41d60f2fae227476d099,1814a8ca9ea1cd93e516d4a8d711bb2fdccb8b5bd8e204ec6fb8c737d9bd486e,1890
expanded_media_candidates_batch1__EXP-MEDIA-035,"Platinum majors, AMCU sign wage deal; workers to return Wed",2014,Mining Weekly,expanded_media_candidates_batch1.csv,https://www.miningweekly.com/article/sa-platinum-job-cuts-in-question-as-wage-deals-to-be-signed-2014-06-24,https://www.miningweekly.com/article/sa-platinum-job-cuts-in-question-as-wage-deals-to-be-signed-2014-06-24,d37ae7c2ef96b491abd1f91d49b6a15952d70ec693c29f91f1c956d47d708e18,65bc9be0592af9ca0629ec413f6dac35aeb2ded2aa5fa016e1c9e8d6527908b2,1233
expanded_media_candidates_batch1__EXP-MEDIA-037,Lonmin accused of prolonging platinum strike by hiding revenue,2014,Mining Weekly,expanded_media_candidates_batch1.csv,https://www.miningweekly.com/article/lonmin-accused-of-prolonging-platinum-strike-by-hiding-revenue-2014-10-24,https://www.miningweekly.com/article/lonmin-accused-of-prolonging-platinum-strike-by-hiding-revenue-2014-10-24,7b78e2c7d80ed03f0f613805112abdf221b32b56b217d4d102c8cd846047e289,2d94785f36b22a8a5121cafb76605cfe17a5d0dd89c75c1fc1997538cf2bccba,757
expanded_media_candidates_batch1__EXP-MEDIA-038,Lonmin hands over New Marikana primary school to Basic Education dept,2018,Engineering News / Creamer Media,source_overrides,https://www.engineeringnews.co.za/article/lonmin-hands-over-new-marikana-primary-school-to-basic-education-dept-2018-04-06,https://www.engineeringnews.co.za/article/lonmin-hands-over-new-marikana-primary-school-to-basic-education-dept-2018-04-06,ec00d6464d5ac137cdca9dd5b4f7f74e69fec3cf26c5dc6864279d812db6deb6,ec4ea81cdff97dc914417cc74f1a80d2a9640bc3bba3441fe2ba118c9130d4ff,651
expanded_media_candidates_batch1__EXP-MEDIA-040,Recovering platinum miner forging ahead,2013,Engineering News,expanded_media_candidates_batch1.csv,https://www.engineeringnews.co.za/article/recovering-platinum-miner-forging-ahead-2013-03-15,https://www.engineeringnews.co.za/article/recovering-platinum-miner-forging-ahead-2013-03-15,4ac684ea01126a83c9443aa0fec4cd8bda1b416e687b1bf09f5ed402c10b7555,6e2d8858423589b56559cd8746b3f7ed13e70a6e7c0f7a78849f30171b4b30a1,2245
expanded_media_candidates_batch1__EXP-MEDIA-041,Lonmin miners return to work,2013,Engineering News,expanded_media_candidates_batch1.csv,https://www.engineeringnews.co.za/article/lonmin-miners-return-to-work-2013-05-15,https://www.engineeringnews.co.za/article/lonmin-miners-return-to-work-2013-05-15,20cd999ce48c09908f7118ed4a66391ee2708eb394f0ed159cc353de7a08a379,88eaf683fa20e5459e7370eb3ddd920796b83e3651d897087612bbcda777e415,668
expanded_media_candidates_batch1__EXP-MEDIA-042,"Platinum town, striking miner ready for deal",2014,Engineering News,expanded_media_candidates_batch1.csv,https://www.engineeringnews.co.za/article/platinum-town-striking-miner-ready-for-deal-2014-04-25,https://www.engineeringnews.co.za/article/platinum-town-striking-miner-ready-for-deal-2014-04-25,858ace32256d342a7f35cc4ee83e7d54d4530e43551dd157e05de348cca15f4d,5ea4232db1194f618df3c938f23770b30aa069eb37ecdd7d9c491127ed64e5f3,687
expanded_media_candidates_batch1__EXP-MEDIA-043,Profit shifting report false – Lonmin,2014,Engineering News,expanded_media_candidates_batch1.csv,https://www.engineeringnews.co.za/article/profit-shifting-report-false-lonmin-2014-10-16,https://www.engineeringnews.co.za/article/profit-shifting-report-false-lonmin-2014-10-16,d9c058a443fb227a2c8216ee8437fc795e705b154e0064a3064d208eddc8efcf,fc274e5a5cdc2634144ee6c4c860898ca1bd0c7013956b0b26adeab80ea80389,863
expanded_media_candidates_batch1__EXP-MEDIA-044,"Force majeure with some suppliers, not customers – Lonmin",2014,Engineering News,expanded_media_candidates_batch1.csv,https://www.engineeringnews.co.za/article/force-majeure-with-some-suppliers-not-customers-lonmin-2014-04-11,https://www.engineeringnews.co.za/article/force-majeure-with-some-suppliers-not-customers-lonmin-2014-04-11,d96ca6376487b9f378c0676b795d28fd70d2f8401ff8dcf10113544a937a9e02,b72eeaabb63c27dfc16f66dc0fb4b84cab5a25c0d2c6c1fb26985155a7c6ff3a,500
expanded_media_candidates_batch2__EXP-MEDIA-045,Volatility now plagues platinum miner's housing allocation,2016,Mining Weekly,expanded_media_candidates_batch2.csv,https://www.miningweekly.com/article/volatility-now-plagues-platinum-miners-housing-allocation-2016-02-05,https://www.miningweekly.com/article/volatility-now-plagues-platinum-miners-housing-allocation-2016-02-05,604e85852b2e7c688588dcec91cf3ea6e32471f15216db9eaab5078368707232,60d07fdba50b1d418d28e59d56e4fd064c5215fbcddb00c0d6daade784b5167c,780
expanded_media_candidates_batch2__EXP-MEDIA-046,Lonmin committed to R500m expenditure on employee apartments,2017,Mining Weekly,expanded_media_candidates_batch2.csv,https://www.miningweekly.com/article/lonmin-committed-to-r500m-expenditure-on-employee-apartments-2017-04-07,https://www.miningweekly.com/article/lonmin-committed-to-r500m-expenditure-on-employee-apartments-2017-04-07,67e6dafc49c6e47c441675f4ae69196bbfbfc20553c5689b2072ee2e1a22ac31,d8ed22244ef227f88df6216b1c9f0c9612b7701126cd0e0504b36ce331816209,1276
expanded_media_candidates_batch2__EXP-MEDIA-047,Violent protestors demand 1 500 new jobs from struggling Lonmin,2017,Mining Weekly,expanded_media_candidates_batch2.csv,https://www.miningweekly.com/article/violent-protestors-demand-1-500-new-jobs-from-struggling-lonmin-2017-05-11,https://www.miningweekly.com/article/violent-protestors-demand-1-500-new-jobs-from-struggling-lonmin-2017-05-11,0a6f1d4ada0ede2625566e4f9e2c1b2709ca6d9b8374226223c59dc26ab695e5,40f534c181c2f2d7c5031138a73db95c4d6aba21a0c3e85d6bbbbace5d96190b,1161
expanded_media_candidates_batch2__EXP-MEDIA-048,Review Mining Charter's proposed home ownership model,2017,Mining Weekly,expanded_media_candidates_batch2.csv,https://www.miningweekly.com/article/review-mining-charters-proposed-home-ownership-model-2017-02-10,https://www.miningweekly.com/article/review-mining-charters-proposed-home-ownership-model-2017-02-10,6b635afa1adebda0e181ae02ac7645b0791b0d37fb451be0c7f7be59f34620f2,b8ece98d39eb1684837d4324a5a23e304d704f8f644f8cdbba0da4a2df7e1fe1,912
expanded_media_candidates_batch2__EXP-MEDIA-049,POST MARIKANA MEASURES,2017,Mining Weekly,expanded_media_candidates_batch2.csv,https://www.miningweekly.com/article/post-marikana-measures-2017-01-27,https://www.miningweekly.com/article/post-marikana-measures-2017-01-27,9060544e210c64df2756da60d3e50fac49b035ce7f254e9f7fdbbf316273f0ce,f476ff2ec668060fcd6160750248633bf82696592f94694407a39c291310af9a,429
expanded_media_candidates_batch2__EXP-MEDIA-050,Lonmin community wants operations suspended on social failings,2017,Mining Weekly,expanded_media_candidates_batch2.csv,https://www.miningweekly.com/article/lonmin-community-wants-operations-suspended-on-social-failings-2017-10-25,https://www.miningweekly.com/article/lonmin-community-wants-operations-suspended-on-social-failings-2017-10-25,141e1a513bbb0ccc7efb6080a82d02accdc16f4819046a2725dd88e11c70329c,a7ab65fb13f0a0c7a73098d259f476fff8a7e99f738cdd1bec34d187d09db964,616
expanded_media_candidates_batch2__EXP-MEDIA-052,"Murder at Small Koppie: J'Accuse, Greg Marinovich's way",2016,Daily Maverick,expanded_media_candidates_batch2.csv,https://www.dailymaverick.co.za/article/2016-03-24-murder-at-small-koppie-jaccuse-greg-marinovichs-way/,https://www.dailymaverick.co.za/article/2016-03-24-murder-at-small-koppie-jaccuse-greg-marinovichs-way/,c446d2e3e1675eccb4e7befabd5d866cb0ffc8006484ad1386129270553bd502,e7c653049f70cbe02f839ba07c7c0a279a7214f32aadad676d40cd06c9704c9f,1510
EXP-MEDIA-053,What's mine is mine: How the Bapo Ba Mogale got robbed of R800 million,2016,Daily Maverick,expanded_media_candidates_batch2.csv,https://www.dailymaverick.co.za/article/2016-10-26-whats-mine-is-mine-how-the-bapo-ba-mogale-got-robbed-of-r800-million/,https://www.dailymaverick.co.za/article/2016-10-26-whats-mine-is-mine-how-the-bapo-ba-mogale-got-robbed-of-r800-million/,6b2acbf3157003bff80be113875f0c9099d77eba536897853eb7b995155418a7,1b956cb1027d78cc31571716f1edd38df16958a1ff0af5e5f7417e72a139054d,3707
EXP-MEDIA-054,Marikana Massacre: Police absolve 87 of their own,2017,Daily Maverick,expanded_media_candidates_batch2.csv,https://www.dailymaverick.co.za/article/2017-03-15-marikana-massacre-police-absolve-87-of-their-own/,https://www.dailymaverick.co.za/article/2017-03-15-marikana-massacre-police-absolve-87-of-their-own/,2cea0c049610f22eafee26dcbd712019119bdcf82575bd347fc7ca7cb0bbbdcf,6783bb29d75e2c9c4910ee6daba0965996b6b4bf172ba3e2696a8a6f6ecc9c8f,1103
EXP-MEDIA-055,"Marikana Massacre: 'He is fine, let him die'",2017,Daily Maverick,expanded_media_candidates_batch2.csv,https://www.dailymaverick.co.za/article/2017-03-20-marikana-massacre-he-is-fine-let-him-die/,https://www.dailymaverick.co.za/article/2017-03-20-marikana-massacre-he-is-fine-let-him-die/,5f995058a2072f988524f3a908a12ad880e993f499aea08ef0e27b2ae3e6bedf,9d912013d21925bb2185899c422d707ce1603f28416115e57f40dfd8ef712a01,1362
EXP-MEDIA-056,Will there ever be accountability for the Marikana Massacre?,2018,Daily Maverick,expanded_media_candidates_batch2.csv,https://www.dailymaverick.co.za/article/2018-06-15-will-there-ever-be-accountability-for-the-marikana-massacre/,https://www.dailymaverick.co.za/article/2018-06-15-will-there-ever-be-accountability-for-the-marikana-massacre/,2aa9e999a8ece1f3ba32b34a6151e1ca31aaa4fa0121d232af54ca3154c866fd,1d6c963955a0e40aa2a0cc8befbe7084770bc48844dfd90531626e3bff03b596,911
EXP-MEDIA-057,The legacy of Marikana: Accountability urgent to prevent another atrocity,2018,Daily Maverick,expanded_media_candidates_batch2.csv,https://www.dailymaverick.co.za/article/2018-08-15-the-legacy-of-marikana-accountability-urgent-to-prevent-another-atrocity/,https://www.dailymaverick.co.za/article/2018-08-15-the-legacy-of-marikana-accountability-urgent-to-prevent-another-atrocity/,005775773e6fcffc0f803f07134faa70dab3efd54e7144e35be99d56dd7b88ae,8684828da74611d944c3e07478e13fcbd064e45469bfb068908b8ff77b7ab8f7,1290
EXP-MEDIA-058,"Marikana Massacre – IPID investigates massacred miners' deaths, and SAPS' lies, without the promised funding",2018,Daily Maverick,expanded_media_candidates_batch2.csv,https://www.dailymaverick.co.za/article/2018-08-30-marikana-massacre-ipid-investigates-massacred-miners-deaths-and-saps-lies-without-the-promised-funding/,https://www.dailymaverick.co.za/article/2018-08-30-marikana-massacre-ipid-investigates-massacred-miners-deaths-and-saps-lies-without-the-promised-funding/,1e0fe4cb489a9cb122b3ec33b3cf8bf0c8eba9bfb65c7fd9fa699c5b7c253226,229a6561301004068ed6d383c27ac80480c9dfce4e54a97e540cdc51d0458be9,785
EXP-MEDIA-059,SA still waiting for action on Farlam Commission findings,2019,Daily Maverick,expanded_media_candidates_batch2.csv,https://www.dailymaverick.co.za/article/2019-08-16-sa-still-waiting-for-action-on-farlam-commission-findings/,https://www.dailymaverick.co.za/article/2019-08-16-sa-still-waiting-for-action-on-farlam-commission-findings/,65cb79396c2dd4d5f2cace4704bf6c380d0c982ed1e362b3ecd31f12dd9ba9dd,82df3a9d1d0c2c7e95456c17a99478bbfd21dfc8ed7bf9366517081d967d7216,1073
EXP-MEDIA-060,Sibanye plans to cut 5 270 jobs as it restructures Marikana operations,2019,Engineering News,expanded_media_candidates_batch3.csv,https://www.engineeringnews.co.za/article/sibanye-plans-to-cut-5-270-jobs-as-it-restructures-marikana-operations-2019-09-25,https://www.engineeringnews.co.za/article/sibanye-plans-to-cut-5-270-jobs-as-it-restructures-marikana-operations-2019-09-25,9caa00ea7ef373dd3f57e45d6839e675c55c0c50657ff047893d99c2dfaeaac7,55fc1bb71cc17bb99387d11ae4fd57cb7b12b2ab7d4ab2aab950da5a8f70411b,978
EXP-MEDIA-061,Sibanye confirms final Marikana retrenchment figures,2020,Engineering News,expanded_media_candidates_batch3.csv,https://www.engineeringnews.co.za/article/sibanye-confirms-final-marikana-retrenchment-figures-2020-01-16,https://www.engineeringnews.co.za/article/sibanye-confirms-final-marikana-retrenchment-figures-2020-01-16,85da7c3eab651c6fef296e2eadd2263eeaa1af558fde7d430f119a023a40c8cd,629de6a842565b9ecc40fecf12f427adeb006cd772e0603d9212de572d6d9ac6,553
EXP-MEDIA-062,Sibanye settles Marikana streaming deal,2020,Engineering News,expanded_media_candidates_batch3.csv,https://www.engineeringnews.co.za/article/sibanye-settles-marikana-streaming-deal-2020-03-04,https://www.engineeringnews.co.za/article/sibanye-settles-marikana-streaming-deal-2020-03-04,288f11b626441b9a619ad3af9cc1075febc5934aa2fff44349a4ac0f283c61b9,794ebac9ebae42d68b8de119653f9960380f5562bd5117ce760c99249ead45a2,554
EXP-MEDIA-063,"Sibanye launches campaign to reimagine, foster Marikana community of the future",2021,Engineering News,expanded_media_candidates_batch3.csv,https://www.engineeringnews.co.za/article/sibanye-launches-campaign-to-reimagine-foster-marikana-community-of-the-future-2021-04-16,https://www.engineeringnews.co.za/article/sibanye-launches-campaign-to-reimagine-foster-marikana-community-of-the-future-2021-04-16,a5f5d1345d3726ed986c98a6b76b4cc8dbb65dde389393a68bb46c59e048c4f8,e69b0f8ce2d73742a684ac34053e156cefc04db1e8621117613f7e785941bd66,1229
