publisher,url,canonical_url,year,prescreen_status
Engineering News,https://www.engineeringnews.co.za/article/amcu-members-down-tools-at-lace-mine-2014-10-23,https://engineeringnews.co.za/article/amcu-members-down-tools-at-lace-mine-2014-10-23,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-members-still-on-strike-at-lace-mine-2014-11-11,https://engineeringnews.co.za/article/amcu-members-still-on-strike-at-lace-mine-2014-11-11,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-members-strike-at-kroondal-mine-2016-05-27,https://engineeringnews.co.za/article/amcu-members-strike-at-kroondal-mine-2016-05-27,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-miner-shot-dead-in-limpopo-amplats-2014-02-10,https://engineeringnews.co.za/article/amcu-miner-shot-dead-in-limpopo-amplats-2014-02-10,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-not-backing-down-on-demands-as-sibanye-strike-continues-2019-04-02,https://engineeringnews.co.za/article/amcu-not-backing-down-on-demands-as-sibanye-strike-continues-2019-04-02,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-now-driefontein-majority-union-targets-beatrix-rights-2013-07-12,https://engineeringnews.co.za/article/amcu-now-driefontein-majority-union-targets-beatrix-rights-2013-07-12,2013,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-num-granted-certificates-of-nonresolution-in-wage-talks-with-sibanye-2018-09-27,https://engineeringnews.co.za/article/amcu-num-granted-certificates-of-nonresolution-in-wage-talks-with-sibanye-2018-09-27,2018,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-num-sign-wage-deal-with-sibanye-2022-06-12,https://engineeringnews.co.za/article/amcu-num-sign-wage-deal-with-sibanye-2022-06-12,2022,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-opens-strike-fund-for-members-calls-for-donations-2014-04-15,https://engineeringnews.co.za/article/amcu-opens-strike-fund-for-members-calls-for-donations-2014-04-15,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-outdoes-num-demands-150-pay-rise-for-entry-level-gold-miners-2013-06-25,https://engineeringnews.co.za/article/amcu-outdoes-num-demands-150-pay-rise-for-entry-level-gold-miners-2013-06-25,2013,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-outdoes-num-demands-150-pay-rise-for-entry-level-gold-miners-2013-07-05,https://engineeringnews.co.za/article/amcu-outdoes-num-demands-150-pay-rise-for-entry-level-gold-miners-2013-07-05,2013,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-peace-agreement-now-also-applies-to-skilled-workers-solidarity-2016-04-18,https://engineeringnews.co.za/article/amcu-peace-agreement-now-also-applies-to-skilled-workers-solidarity-2016-04-18,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-platinum-companies-wage-talks-stall-2014-02-06,https://engineeringnews.co.za/article/amcu-platinum-companies-wage-talks-stall-2014-02-06,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-platinum-producers-agree-on-in-principle-undertakings-2014-06-12,https://engineeringnews.co.za/article/amcu-platinum-producers-agree-on-in-principle-undertakings-2014-06-12,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-please-join-mainstream-2013-03-01,https://engineeringnews.co.za/article/amcu-please-join-mainstream-2013-03-01,2013,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-postpones-strike-action-pending-meeting-with-motlanthe-2013-06-13,https://engineeringnews.co.za/article/amcu-postpones-strike-action-pending-meeting-with-motlanthe-2013-06-13,2013,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-prepared-to-take-part-in-ccma-talks-gama-2013-08-01,https://engineeringnews.co.za/article/amcu-prepared-to-take-part-in-ccma-talks-gama-2013-08-01,2013,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-prepared-to-take-part-in-ccma-talks-gama-2013-08-09,https://engineeringnews.co.za/article/amcu-prepared-to-take-part-in-ccma-talks-gama-2013-08-09,2013,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-prepares-for-2015-gold-sector-wage-talks-2015-03-19,https://engineeringnews.co.za/article/amcu-prepares-for-2015-gold-sector-wage-talks-2015-03-19,2015,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-producers-optimistic-about-talks-2014-05-21,https://engineeringnews.co.za/article/amcu-producers-optimistic-about-talks-2014-05-21,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-reaches-in-principle-settlement-with-ccma-in-wage-dispute-with-sibanye-2019-03-19,https://engineeringnews.co.za/article/amcu-reaches-in-principle-settlement-with-ccma-in-wage-dispute-with-sibanye-2019-03-19,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-rebuts-as-libellous-allegations-that-it-is-behind-ongoing-bloodshed-2017-10-27,https://engineeringnews.co.za/article/amcu-rebuts-as-libellous-allegations-that-it-is-behind-ongoing-bloodshed-2017-10-27,2017,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-refers-platinum-wage-talks-with-sibanye-to-ccma-2019-10-01,https://engineeringnews.co.za/article/amcu-refers-platinum-wage-talks-with-sibanye-to-ccma-2019-10-01,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-reiterates-implats-strike-threat-2014-01-15,https://engineeringnews.co.za/article/amcu-reiterates-implats-strike-threat-2014-01-15,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-reiterates-readiness-for-secondary-strike-at-sibanyes-platinum-operations-2019-01-18,https://engineeringnews.co.za/article/amcu-reiterates-readiness-for-secondary-strike-at-sibanyes-platinum-operations-2019-01-18,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-rejects-platinum-offer-sticking-to-r12-500-demand-2014-01-31,https://engineeringnews.co.za/article/amcu-rejects-platinum-offer-sticking-to-r12-500-demand-2014-01-31,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-rejects-wage-offer-demands-overtime-payment-2015-08-12,https://engineeringnews.co.za/article/amcu-rejects-wage-offer-demands-overtime-payment-2015-08-12,2015,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-reports-another-mine-fatality-2021-12-13,https://engineeringnews.co.za/article/amcu-reports-another-mine-fatality-2021-12-13,2021,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-reports-fatalities-at-anglogold-sibanye-mines-2020-03-20,https://engineeringnews.co.za/article/amcu-reports-fatalities-at-anglogold-sibanye-mines-2020-03-20,2020,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-reports-fatality-at-impala-mine-2021-08-05,https://engineeringnews.co.za/article/amcu-reports-fatality-at-impala-mine-2021-08-05,2021,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-reveals-2019-plans-amid-ongoing-strike-at-sibanye-stillwater-2019-01-09,https://engineeringnews.co.za/article/amcu-reveals-2019-plans-amid-ongoing-strike-at-sibanye-stillwater-2019-01-09,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-revised-demand-still-unaffordable-2014-03-05,https://engineeringnews.co.za/article/amcu-revised-demand-still-unaffordable-2014-03-05,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-says-another-four-mineworkers-killed-at-sibanyes-operations-2021-12-03,https://engineeringnews.co.za/article/amcu-says-another-four-mineworkers-killed-at-sibanyes-operations-2021-12-03,2021,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-says-de-registration-halted-2019-09-03,https://engineeringnews.co.za/article/amcu-says-de-registration-halted-2019-09-03,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-says-sibanye-stillwater-makes-new-attempt-to-halt-strike-2019-01-31,https://engineeringnews.co.za/article/amcu-says-sibanye-stillwater-makes-new-attempt-to-halt-strike-2019-01-31,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-says-signing-of-wage-agreement-with-platinum-producers-postponed-2019-11-13,https://engineeringnews.co.za/article/amcu-says-signing-of-wage-agreement-with-platinum-producers-postponed-2019-11-13,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-says-wage-deal-agreed-with-amplats-2022-05-24,https://engineeringnews.co.za/article/amcu-says-wage-deal-agreed-with-amplats-2022-05-24,2022,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-says-workers-in-platinum-sector-may-back-wage-offers-2019-11-07,https://engineeringnews.co.za/article/amcu-says-workers-in-platinum-sector-may-back-wage-offers-2019-11-07,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-seeks-basic-wage-of-r17-000-for-members-in-platinum-sector-2019-06-14,https://engineeringnews.co.za/article/amcu-seeks-basic-wage-of-r17-000-for-members-in-platinum-sector-2019-06-14,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-seeks-r12-500-minimum-for-gold-miners-2018-06-11,https://engineeringnews.co.za/article/amcu-seeks-r12-500-minimum-for-gold-miners-2018-06-11,2018,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-sees-imminent-wage-deal-with-impala-platinum-2019-10-02,https://engineeringnews.co.za/article/amcu-sees-imminent-wage-deal-with-impala-platinum-2019-10-02,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-sidelined-as-platinum-producers-take-offer-directly-to-employees-2014-04-25,https://engineeringnews.co.za/article/amcu-sidelined-as-platinum-producers-take-offer-directly-to-employees-2014-04-25,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-sidelines-collective-gold-bargaining-process-2016-04-13,https://engineeringnews.co.za/article/amcu-sidelines-collective-gold-bargaining-process-2016-04-13,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-signs-mine-peace-accord-2013-03-08,https://engineeringnews.co.za/article/amcu-signs-mine-peace-accord-2013-03-08,2013,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-slams-sibanye-for-strike-interdict-at-gold-operations-2018-12-19,https://engineeringnews.co.za/article/amcu-slams-sibanye-for-strike-interdict-at-gold-operations-2018-12-19,2018,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-snubs-phakisa-says-dont-know-what-it-is-2015-10-16,https://engineeringnews.co.za/article/amcu-snubs-phakisa-says-dont-know-what-it-is-2015-10-16,2015,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-speaks-out-on-union-dispute-at-zondereinde-2016-06-09,https://engineeringnews.co.za/article/amcu-speaks-out-on-union-dispute-at-zondereinde-2016-06-09,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-speaks-out-on-union-dispute-at-zondereinde-2016-06-10,https://engineeringnews.co.za/article/amcu-speaks-out-on-union-dispute-at-zondereinde-2016-06-10,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-speaks-out-on-union-dispute-at-zondereinde-2016-06-24,https://engineeringnews.co.za/article/amcu-speaks-out-on-union-dispute-at-zondereinde-2016-06-24,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-state-barely-doing-anything-to-alleviate-platinum-belt-humanitarian-crisis-solidarity-2014-05-23,https://engineeringnews.co.za/article/amcu-state-barely-doing-anything-to-alleviate-platinum-belt-humanitarian-crisis-solidarity-2014-05-23,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-strike-action-further-undermines-struggling-gold-platinum-sectors-minerals-council-2019-02-22,https://engineeringnews.co.za/article/amcu-strike-action-further-undermines-struggling-gold-platinum-sectors-minerals-council-2019-02-22,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-strike-at-sibanye-stillwater-legal---court-2018-12-21,https://engineeringnews.co.za/article/amcu-strike-at-sibanye-stillwater-legal---court-2018-12-21,2018,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-strike-continues-at-sibanye-as-union-verification-process-is-adjourned-2019-01-08,https://engineeringnews.co.za/article/amcu-strike-continues-at-sibanye-as-union-verification-process-is-adjourned-2019-01-08,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-strike-could-force-closure-of-platinum-companies-warns-uasa-2014-02-12,https://engineeringnews.co.za/article/amcu-strike-could-force-closure-of-platinum-companies-warns-uasa-2014-02-12,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-strike-extends-to-the-gold-sector-as-strike-notices-issued-2014-01-20,https://engineeringnews.co.za/article/amcu-strike-extends-to-the-gold-sector-as-strike-notices-issued-2014-01-20,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-tables-wage-demand-in-the-platinum-sector-2016-07-12,https://engineeringnews.co.za/article/amcu-tables-wage-demand-in-the-platinum-sector-2016-07-12,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-threatens-strike-action-at-implats-over-planned-job-cuts-2018-08-07,https://engineeringnews.co.za/article/amcu-threatens-strike-action-at-implats-over-planned-job-cuts-2018-08-07,2018,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-threatens-strike-action-at-implats-over-planned-job-cuts-2018-08-17,https://engineeringnews.co.za/article/amcu-threatens-strike-action-at-implats-over-planned-job-cuts-2018-08-17,2018,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-threatens-to-bring-south-africa-to-standstill-2013-05-17,https://engineeringnews.co.za/article/amcu-threatens-to-bring-south-africa-to-standstill-2013-05-17,2013,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-threatens-to-extend-strike-at-sibanye-stillwaters-platinum-mine-2019-01-22,https://engineeringnews.co.za/article/amcu-threatens-to-extend-strike-at-sibanye-stillwaters-platinum-mine-2019-01-22,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-to-fight-amplats-sale-2014-08-18,https://engineeringnews.co.za/article/amcu-to-fight-amplats-sale-2014-08-18,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-to-march-to-amplats-offices-on-tuesday-2014-03-17,https://engineeringnews.co.za/article/amcu-to-march-to-amplats-offices-on-tuesday-2014-03-17,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-to-meet-with-members-to-discuss-companies-response-2014-06-23,https://engineeringnews.co.za/article/amcu-to-meet-with-members-to-discuss-companies-response-2014-06-23,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-to-petition-nedlac-in-january-to-support-university-student-protest-2015-11-13,https://engineeringnews.co.za/article/amcu-to-petition-nedlac-in-january-to-support-university-student-protest-2015-11-13,2015,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-to-set-wage-demands-for-platinum-sector-2016-05-16,https://engineeringnews.co.za/article/amcu-to-set-wage-demands-for-platinum-sector-2016-05-16,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-to-strike-at-sibanyes-platinum-operations-from-jan-22-2019-01-14,https://engineeringnews.co.za/article/amcu-to-strike-at-sibanyes-platinum-operations-from-jan-22-2019-01-14,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-to-submit-labour-demands-directly-to-companies-2013-05-09,https://engineeringnews.co.za/article/amcu-to-submit-labour-demands-directly-to-companies-2013-05-09,2013,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-to-take-sibanye-to-ccma-over-wage-negotiation-impasse-2021-10-19,https://engineeringnews.co.za/article/amcu-to-take-sibanye-to-ccma-over-wage-negotiation-impasse-2021-10-19,2021,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-triumphant-in-labour-court-anglogold-ashanti-forced-to-reinstate-workers-2015-11-05,https://engineeringnews.co.za/article/amcu-triumphant-in-labour-court-anglogold-ashanti-forced-to-reinstate-workers-2015-11-05,2015,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-triumphant-in-labour-court-anglogold-ashanti-forced-to-reinstate-workers-2015-11-13,https://engineeringnews.co.za/article/amcu-triumphant-in-labour-court-anglogold-ashanti-forced-to-reinstate-workers-2015-11-13,2015,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-union-to-remain-on-strike-at-sibanye-stillwater-2018-12-14,https://engineeringnews.co.za/article/amcu-union-to-remain-on-strike-at-sibanye-stillwater-2018-12-14,2018,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-urges-govt-to-make-universal-testing-for-mineworkers-mandatory-2020-05-18,https://engineeringnews.co.za/article/amcu-urges-govt-to-make-universal-testing-for-mineworkers-mandatory-2020-05-18,2020,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-urges-greater-mineral-beneficiation-nationalisation-of-mines-2017-05-02,https://engineeringnews.co.za/article/amcu-urges-greater-mineral-beneficiation-nationalisation-of-mines-2017-05-02,2017,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-vows-to-continue-illegal-strike-at-sibanye-2016-05-30,https://engineeringnews.co.za/article/amcu-vows-to-continue-illegal-strike-at-sibanye-2016-05-30,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-vows-to-fight-mining-job-cuts-2016-03-18,https://engineeringnews.co.za/article/amcu-vows-to-fight-mining-job-cuts-2016-03-18,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-vows-to-grind-sibanye-to-a-halt-over-wages-2016-04-04,https://engineeringnews.co.za/article/amcu-vows-to-grind-sibanye-to-a-halt-over-wages-2016-04-04,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-warns-of-possible-sibanye-platinum-strike-as-negotiations-continue-2019-08-13,https://engineeringnews.co.za/article/amcu-warns-of-possible-sibanye-platinum-strike-as-negotiations-continue-2019-08-13,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-will-not-buy-amplats-mines-gama-2014-08-20,https://engineeringnews.co.za/article/amcu-will-not-buy-amplats-mines-gama-2014-08-20,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-will-not-return-to-work-without-r12-500-basic-wage-2014-03-27,https://engineeringnews.co.za/article/amcu-will-not-return-to-work-without-r12-500-basic-wage-2014-03-27,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-willing-to-move-on-wage-demands-wants-to-negotiate-directly-with-ceos-2014-02-20,https://engineeringnews.co.za/article/amcu-willing-to-move-on-wage-demands-wants-to-negotiate-directly-with-ceos-2014-02-20,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcu-workers-to-strike-at-sibanyes-south-africa-gold-mines-2018-11-19,https://engineeringnews.co.za/article/amcu-workers-to-strike-at-sibanyes-south-africa-gold-mines-2018-11-19,2018,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amcus-urgent-court-application-starts-2013-01-23,https://engineeringnews.co.za/article/amcus-urgent-court-application-starts-2013-01-23,2013,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amplats-amcu-sign-three-year-wage-agreement-2016-10-28,https://engineeringnews.co.za/article/amplats-amcu-sign-three-year-wage-agreement-2016-10-28,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amplats-implats-refute-amcu-tax-wage-evasion-claims-2014-05-30,https://engineeringnews.co.za/article/amplats-implats-refute-amcu-tax-wage-evasion-claims-2014-05-30,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amplats-in-discussions-with-sibanye-2015-09-03,https://engineeringnews.co.za/article/amplats-in-discussions-with-sibanye-2015-09-03,2015,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amplats-in-discussions-with-sibanye-2015-09-11,https://engineeringnews.co.za/article/amplats-in-discussions-with-sibanye-2015-09-11,2015,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amplats-sells-platinum-mines-to-sibanye-2015-09-11,https://engineeringnews.co.za/article/amplats-sells-platinum-mines-to-sibanye-2015-09-11,2015,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amplats-sells-rustenburg-platinum-mines-to-sibanye-for-r45bn-2015-09-09,https://engineeringnews.co.za/article/amplats-sells-rustenburg-platinum-mines-to-sibanye-for-r45bn-2015-09-09,2015,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amplats-sibanye-included-in-2021-bloomberg-gender-equality-index-2021-01-27,https://engineeringnews.co.za/article/amplats-sibanye-included-in-2021-bloomberg-gender-equality-index-2021-01-27,2021,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amplats-signs-with-amcu-2013-03-04,https://engineeringnews.co.za/article/amplats-signs-with-amcu-2013-03-04,2013,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/amplats-sues-amcu-union-for-platinum-strike-damages-2014-02-17,https://engineeringnews.co.za/article/amplats-sues-amcu-union-for-platinum-strike-damages-2014-02-17,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/analysts-raise-local-platinum-gold-expansion-opportunities-for-cash-flush-sibanye-2020-08-30,https://engineeringnews.co.za/article/analysts-raise-local-platinum-gold-expansion-opportunities-for-cash-flush-sibanye-2020-08-30,2020,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/anc-sold-its-people-to-the-highest-bidder-says-amcu-leader-2015-08-21,https://engineeringnews.co.za/article/anc-sold-its-people-to-the-highest-bidder-says-amcu-leader-2015-08-21,2015,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/anglo-american-platinum-calls-for-constructive-engagement-with-amcu-2014-01-23,https://engineeringnews.co.za/article/anglo-american-platinum-calls-for-constructive-engagement-with-amcu-2014-01-23,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/anglo-american-platinum-completes-sale-of-rustenburg-operations-to-sibanye-2016-11-01,https://engineeringnews.co.za/article/anglo-american-platinum-completes-sale-of-rustenburg-operations-to-sibanye-2016-11-01,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/anglo-american-platinum-receives-notice-of-intention-to-strike-from-amcu-2014-01-21,https://engineeringnews.co.za/article/anglo-american-platinum-receives-notice-of-intention-to-strike-from-amcu-2014-01-21,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/anglogold-reaches-three-year-wage-deal-with-amcu-uasa-solidarity-2018-09-17,https://engineeringnews.co.za/article/anglogold-reaches-three-year-wage-deal-with-amcu-uasa-solidarity-2018-09-17,2018,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/another-mineworker-dies-at-a-sibanye-stillwater-operation-2021-12-01,https://engineeringnews.co.za/article/another-mineworker-dies-at-a-sibanye-stillwater-operation-2021-12-01,2021,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/appian-files-12bn-claim-against-sibanye-2022-05-30,https://engineeringnews.co.za/article/appian-files-12bn-claim-against-sibanye-2022-05-30,2022,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/appian-intends-to-rigorously-enforce-its-legal-rights-in-sibanye-deal-drop-2022-03-02,https://engineeringnews.co.za/article/appian-intends-to-rigorously-enforce-its-legal-rights-in-sibanye-deal-drop-2022-03-02,2022,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/aquarius-shareholders-approve-takeover-by-sibanye-2016-01-18,https://engineeringnews.co.za/article/aquarius-shareholders-approve-takeover-by-sibanye-2016-01-18,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/aquarius-shareholders-approve-takeover-by-sibanye-2016-01-29,https://engineeringnews.co.za/article/aquarius-shareholders-approve-takeover-by-sibanye-2016-01-29,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/aquarius-shareholders-to-vote-on-sibanye-deal-in-january-2015-12-15,https://engineeringnews.co.za/article/aquarius-shareholders-to-vote-on-sibanye-deal-in-january-2015-12-15,2015,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/as-s-african-govt-aims-at-q2-signing-of-revamped-mprda-sibanye-ceo-bemoans-investors-lack-of-confidence-2016-03-25,https://engineeringnews.co.za/article/as-s-african-govt-aims-at-q2-signing-of-revamped-mprda-sibanye-ceo-bemoans-investors-lack-of-confidence-2016-03-25,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/as-sa-govt-aims-at-q2-signing-of-revamped-mprda-sibanye-ceo-bemoans-foreign-investor-confidence-2016-03-11,https://engineeringnews.co.za/article/as-sa-govt-aims-at-q2-signing-of-revamped-mprda-sibanye-ceo-bemoans-foreign-investor-confidence-2016-03-11,2016,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/as-stakeholders-negotiate-platinum-strike-costs-rise-2014-06-09,https://engineeringnews.co.za/article/as-stakeholders-negotiate-platinum-strike-costs-rise-2014-06-09,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/attempt-to-deregister-amcu-as-union-a-political-attack-says-mathunjwa-2019-04-26,https://engineeringnews.co.za/article/attempt-to-deregister-amcu-as-union-a-political-attack-says-mathunjwa-2019-04-26,2019,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/barrick-gold-sibanye-stillwater-anglogold-ashanti-and-perseus-gold-ceos-join-nedbank-cibs-gold-roundtable-at-the-virtual-investment-programme-2021-03-29,https://engineeringnews.co.za/article/barrick-gold-sibanye-stillwater-anglogold-ashanti-and-perseus-gold-ceos-join-nedbank-cibs-gold-roundtable-at-the-virtual-investment-programme-2021-03-29,2021,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/black-owned-merafes-doubles-earnings-benefits-from-platinum-strike-2014-08-12,https://engineeringnews.co.za/article/black-owned-merafes-doubles-earnings-benefits-from-platinum-strike-2014-08-12,2014,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/blackrock-lifts-stake-in-sibanye-stillwater-to-5-2020-10-15,https://engineeringnews.co.za/article/blackrock-lifts-stake-in-sibanye-stillwater-to-5-2020-10-15,2020,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/blitz-delivering-ahead-of-schedule-sibanye-stillwater-2017-10-02,https://engineeringnews.co.za/article/blitz-delivering-ahead-of-schedule-sibanye-stillwater-2017-10-02,2017,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/body-of-missing-sibanye-employee-recovered-2018-06-14,https://engineeringnews.co.za/article/body-of-missing-sibanye-employee-recovered-2018-06-14,2018,secondary_keyword_only_review
Engineering News,https://www.engineeringnews.co.za/article/broadening-esg-has-provided-clear-paths-to-economic-benefit-sibanye-stillwater-2021-09-10,https://engineeringnews.co.za/article/broadening-esg-has-provided-clear-paths-to-economic-benefit-sibanye-stillwater-2021-09-10,2021,secondary_keyword_only_review
