candidate_id,review_priority,evidence_class,title,year,publication_date_from_url,publisher,url,targeted_fetch_status,retrieved_text_words,retrieved_text_sha256,retrieved_lonmin_mentions,retrieved_sibanye_mentions,case_terms,case_mentions_total,event_terms,event_distinct_terms,social_terms,social_distinct_terms,corporate_terms,corporate_distinct_terms,evidence_note,review_decision,review_reason_code,review_note
SEC-MEDIA-0999,3,possible_lonmin_substantive_context,Sibanyes Stillwater Platinum Deal Runs Deep,2016,2016-12-09,Engineering News,https://www.engineeringnews.co.za/article/sibanyes-stillwater-platinum-deal-runs-deep-2016-12-09,retrieved_extracted,1335,8fe29ab89eacec17b523a925b272c77c3baa2d2c2cb8f465b8782fb459e29303,1,21,,0,worker_miner;wage,2,community,1,share_price;earnings_results;production_output;funding_debt;transaction;dividend_rights;exploration_project,7,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0196,3,possible_lonmin_substantive_context,Amcu Rebuts As Libellous Allegations That It Is Behind Ongoing Bloodshed,2017,2017-10-27,Engineering News,https://www.engineeringnews.co.za/article/amcu-rebuts-as-libellous-allegations-that-it-is-behind-ongoing-bloodshed-2017-10-27,retrieved_extracted,722,ec5177412d22bd200a255ffc64672e62fec0bfeb69430892cebfcdaf19139a10,2,0,,0,worker_miner;police;shooting_death;union,4,,0,earnings_results,1,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0039,3,possible_lonmin_substantive_context,Joseph Mathunjwa Please Rethink The Deadly Sibanye Stillwater Strike,2018,2018-12-07,Daily Maverick,https://www.dailymaverick.co.za/article/2018-12-07-joseph-mathunjwa-please-rethink-the-deadly-sibanye-stillwater-strike/,retrieved_extracted,1401,fcc92b67850050c2201ef407611d6c9cb4269fd6a63c297c810b7a5699064967,1,12,,0,strike;police;shooting_death;wage;union;protest_unrest,6,community,1,earnings_results,1,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0231,3,possible_lonmin_substantive_context,Amcu Threatens Strike Action At Implats Over Planned Job Cuts,2018,2018-08-07,Engineering News,https://www.engineeringnews.co.za/article/amcu-threatens-strike-action-at-implats-over-planned-job-cuts-2018-08-07,retrieved_extracted,604,18274aab224d876707c6434678e27e5b6a7a619e1e5db4d4b987adf299f7add8,1,0,,0,strike;worker_miner;wage;union,4,,0,earnings_results,1,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0232,3,possible_lonmin_substantive_context,Amcu Threatens Strike Action At Implats Over Planned Job Cuts,2018,2018-08-17,Engineering News,https://www.engineeringnews.co.za/article/amcu-threatens-strike-action-at-implats-over-planned-job-cuts-2018-08-17,retrieved_extracted,604,74fd15b2233a6d5bae2a2ef70edd0991f70199add5f82acbd683c9627e43aa6c,1,0,,0,strike;worker_miner;wage;union,4,,0,earnings_results,1,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0442,3,possible_lonmin_substantive_context,Nothing Comes Before Safe Production Sibanye Stillwater,2018,2018-08-23,Engineering News,https://www.engineeringnews.co.za/article/nothing-comes-before-safe-production-sibanye-stillwater-2018-08-23,retrieved_extracted,1380,386c19a4f19266b8ae0a3ac1aaf0c2b6bf68428b5eafc38071a30a7ebf7cd00f,1,10,,0,union,1,housing;community,2,earnings_results;production_output;exploration_project,3,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0443,3,possible_lonmin_substantive_context,Nothing Comes Before Safe Production Sibanye Stillwater,2018,2018-08-31,Engineering News,https://www.engineeringnews.co.za/article/nothing-comes-before-safe-production-sibanye-stillwater-2018-08-31,retrieved_extracted,1368,204caac3769d5ebf615de527606475b44def3b4f1a46e52f9ce616177194a55b,1,10,,0,union,1,housing;community,2,earnings_results;production_output;exploration_project,3,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0459,3,possible_lonmin_substantive_context,Ongoing Interventions Improve Sibanye Stillwater Safety,2018,2018-11-01,Engineering News,https://www.engineeringnews.co.za/article/ongoing-interventions-improve-sibanye-stillwater-safety-2018-11-01,retrieved_extracted,1062,99fdc99242aa606f0fcb89f642dd9d05f815fbae3f23b49f270086b8a7e58832,1,8,,0,strike;wage;union,3,,0,share_price;earnings_results;production_output;transaction;exploration_project;commodity_market,6,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0460,3,possible_lonmin_substantive_context,Ongoing Interventions Improve Sibanye Stillwater Safety,2018,2018-11-09,Engineering News,https://www.engineeringnews.co.za/article/ongoing-interventions-improve-sibanye-stillwater-safety-2018-11-09,retrieved_extracted,1052,a984e8154f14224ab6b93107c8579d8762bface9955f4a5e1d4a5cb269d0668e,1,8,,0,strike;wage;union,3,,0,earnings_results;production_output;transaction;exploration_project;commodity_market,5,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0047,3,possible_lonmin_substantive_context,Gold Strike Lay Off Costs Leave Sibanye Earnings In The Red,2019,2019-08-30,Daily Maverick,https://www.dailymaverick.co.za/article/2019-08-30-gold-strike-lay-off-costs-leave-sibanye-earnings-in-the-red/,retrieved_extracted,431,2bb81072b80be7b93d7085b2e6f9eda01444b900150f475bf9273d3436626a68,1,7,,0,strike;worker_miner;shooting_death;wage;union;protest_unrest,6,,0,share_price;earnings_results;transaction;dividend_rights;commodity_market,5,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0143,3,possible_lonmin_substantive_context,Amcu Calls On All Members To Strike In Support Of Sibanye Gold Employees,2019,2019-02-19,Engineering News,https://www.engineeringnews.co.za/article/amcu-calls-on-all-members-to-strike-in-support-of-sibanye-gold-employees-2019-02-19,retrieved_extracted,505,c189b7d47c7e68f1dda2c952183d46dc61ef7f617c64b401787a3586b2dbd25d,1,6,,0,strike;worker_miner;union,3,,0,earnings_results,1,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0174,3,possible_lonmin_substantive_context,Amcu March Motorists Warned To Stay Out Of Joburg Cbd,2019,2019-01-22,Engineering News,https://www.engineeringnews.co.za/article/amcu-march-motorists-warned-to-stay-out-of-joburg-cbd-2019-01-22,retrieved_extracted,694,d4db1c938a74cf6d35aafe393883f7395baa6059f7baa109ec925d9789a27dc7,1,10,,0,strike;worker_miner;wage;union,4,,0,earnings_results;transaction,2,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0208,3,possible_lonmin_substantive_context,Amcu Says De Registration Halted,2019,2019-09-03,Engineering News,https://www.engineeringnews.co.za/article/amcu-says-de-registration-halted-2019-09-03,retrieved_extracted,530,5029c5a78e20439af02f21b5d8102b55efbb17ab46f5006aa56901d823d02346,1,1,,0,strike;worker_miner;union,3,,0,earnings_results,1,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0213,3,possible_lonmin_substantive_context,Amcu Seeks Basic Wage Of R17 000 For Members In Platinum Sector,2019,2019-06-14,Engineering News,https://www.engineeringnews.co.za/article/amcu-seeks-basic-wage-of-r17-000-for-members-in-platinum-sector-2019-06-14,retrieved_extracted,1095,298256aa0eb5e494e79f7f86d4f20736797194255c4a599e840bc116240b8f1a,1,5,,0,strike;worker_miner;wage;union,4,community,1,earnings_results;transaction;commodity_market,3,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0225,3,possible_lonmin_substantive_context,Amcu Strike Action Further Undermines Struggling Gold Platinum Sectors Minerals Council,2019,2019-02-22,Engineering News,https://www.engineeringnews.co.za/article/amcu-strike-action-further-undermines-struggling-gold-platinum-sectors-minerals-council-2019-02-22,retrieved_extracted,674,a0873bf603dd71c7cedd0a5b8c6e144e1a27b3dbdb4575df7808e30c48112457,1,3,,0,strike;worker_miner;union,3,,0,earnings_results;production_output;commodity_market,3,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0478,3,possible_lonmin_substantive_context,Platinum Giants Eye Sibanyes Gold Mining Deal As Wage Yardstick,2019,2019-07-18,Engineering News,https://www.engineeringnews.co.za/article/platinum-giants-eye-sibanyes-gold-mining-deal-as-wage-yardstick-2019-07-18,retrieved_extracted,841,36567d02a6c96d85c71874fe9f30a0bb0ca0860ba87bbcf414da7e1bb7c77867,1,8,,0,strike;worker_miner;wage;union,4,,0,earnings_results;transaction,2,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0505,3,possible_lonmin_substantive_context,Race For Anglogold Assets May Pit Sibanye Against Rival Harmony,2019,2019-05-10,Engineering News,https://www.engineeringnews.co.za/article/race-for-anglogold-assets-may-pit-sibanye-against-rival-harmony-2019-05-10,retrieved_extracted,717,b5d8edf3942e70573273a1325afd1255c90ee6882fa3d5e460371fbae7f52354,1,7,,0,strike;worker_miner;wage;union,4,,0,earnings_results;production_output;funding_debt;transaction,4,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0760,3,possible_lonmin_substantive_context,Sibanye Reports Good Pgms Performance But Gold Output Falls Amid Strike,2019,2019-01-10,Engineering News,https://www.engineeringnews.co.za/article/sibanye-reports-good-pgms-performance-but-gold-output-falls-amid-strike-2019-01-10,retrieved_extracted,773,34a846c74a2cc589f92544cb667409e6ea60c8abad3923c72714a54573a7ca83,1,9,,0,strike;worker_miner;wage;union,4,,0,earnings_results;production_output;funding_debt;transaction,4,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0865,3,possible_lonmin_substantive_context,Sibanye Stillwater Intensifies Pgms Presence,2019,2019-08-23,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-intensifies-pgms-presence-2019-08-23,retrieved_extracted,1203,ea3445287595cf5274d7c0222a9d48630cb78a68ff8f06c3f484d554444858f6,8,15,,0,,0,community,1,earnings_results;production_output;transaction;commodity_market,4,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0880,3,possible_lonmin_substantive_context,Sibanye Stillwater Presells Gold To Citibank,2019,2019-04-11,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-presells-gold-to-citibank-2019-04-11,retrieved_extracted,599,6438c8f952ec0168d862fbc8057488e594efa8f7bf312a7d206270ec8ff91109,1,5,,0,strike;worker_miner;wage;union,4,,0,share_price;earnings_results;production_output;transaction,4,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-1015,3,possible_lonmin_substantive_context,South African Government Says It Intends To Deregister Amcu,2019,2019-04-24,Engineering News,https://www.engineeringnews.co.za/article/south-african-government-says-it-intends-to-deregister-amcu-2019-04-24,retrieved_extracted,495,4646b356e114ad33a422506140126f11e0dafb18c313d44720636a0319c74d9f,1,2,,0,strike;worker_miner;union,3,,0,earnings_results,1,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-1032,3,possible_lonmin_substantive_context,This Cannot Continue Says Amcu After Another Fatality At Sibanye Stillwater,2019,2019-10-14,Engineering News,https://www.engineeringnews.co.za/article/this-cannot-continue-says-amcu-after-another-fatality-at-sibanye-stillwater-2019-10-14,retrieved_extracted,616,6a79e8acf1fd23f4fd9ae15e0d50d5e02c75963da905e3ff8fcefce0295e2c85,1,7,,0,worker_miner;shooting_death;union,3,justice_accountability,1,earnings_results;exploration_project,2,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-1040,3,possible_lonmin_substantive_context,Union Membership Verification At Sibanyes Gold Operations Suspended,2019,2019-01-16,Engineering News,https://www.engineeringnews.co.za/article/union-membership-verification-at-sibanyes-gold-operations-suspended-2019-01-16-1,retrieved_extracted,817,b4aa441f7deed51dd7e5009c59768005c3f788c5f4dbee143fe2f3d6d5942908,1,9,,0,strike;worker_miner;wage;union,4,commission_inquiry,1,earnings_results;transaction,2,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-1058,3,possible_lonmin_substantive_context,Wallbridge To Operate Sibanyes Loncan Operations In Canada,2019,2019-10-30,Engineering News,https://www.engineeringnews.co.za/article/wallbridge-to-operate-sibanyes-loncan-operations-in-canada-2019-10-30,retrieved_extracted,612,c63c18f2f2ef6ec9babd36f3152eb99803484524148f29d9959751459dc28541,2,2,,0,worker_miner,1,justice_accountability,1,share_price;earnings_results;production_output;exploration_project,4,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0873,3,possible_lonmin_substantive_context,Sibanye Stillwater Makes Leadership Changes,2020,2020-10-05,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-makes-leadership-changes-2020-10-05,retrieved_extracted,605,17d9e5eae7aaa7069f2a809e8d56ee7412f99415e58529fafee9e55165c195cd,1,6,,0,worker_miner;shooting_death,2,housing,1,earnings_results;funding_debt,2,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0451,3,possible_lonmin_substantive_context,Num Demands Immediate Removal Of Froneman As Sibanye Ceo,2022,2022-03-11,Engineering News,https://www.engineeringnews.co.za/article/num-demands-immediate-removal-of-froneman-as-sibanye-ceo-2022-03-11,retrieved_extracted,622,7369fdfa7e445ea26869b9f2ecfce65fc5e72f4879df60cc136e4eba7e1bf777,1,7,,0,strike;worker_miner;wage;union,4,,0,earnings_results,1,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0112,3,possible_lonmin_substantive_context,Lay Offs In Pgm Sector Are Inevitable As Prices Sink And Costs Soar Sibanye Stillwater Ceo,2023,2023-10-04,Daily Maverick,https://www.dailymaverick.co.za/article/2023-10-04-lay-offs-in-pgm-sector-are-inevitable-as-prices-sink-and-costs-soar-sibanye-stillwater-ceo/,retrieved_extracted,686,2fd40f066daaf0b2c7eaec4c50407cdfebdb84a7efe266bb408cb1958e5bb320,2,5,,0,worker_miner;wage;union;protest_unrest,4,,0,earnings_results;production_output;transaction;exploration_project;commodity_market,5,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0612,4,case_term_low_context_review,Sibanye Expects Further Improvements After Better Second Quarter,2019,2019-08-08,Engineering News,https://www.engineeringnews.co.za/article/sibanye-expects-further-improvements-after-better-second-quarter-2019-08-08,retrieved_extracted,804,98bd9efb131adee591f6184a6fc5df1c93b605c9a403041426bb5079415886f0,0,3,marikana,3,strike,1,,0,earnings_results;production_output;exploration_project,3,A case term occurs but context is insufficient to distinguish substantive treatment from incidental/place/project use.,,,
SEC-MEDIA-0412,4,case_term_low_context_review,Minerals Council Sibanye Condemn False Covid 19 Reports,2020,2020-03-23,Engineering News,https://www.engineeringnews.co.za/article/minerals-council-sibanye-condemn-false-covid-19-reports-2020-03-23,retrieved_extracted,542,f9dffc6fee424d109f67823c414268b5b51c573e9bcbde9e0f793f127f28ccdf,0,4,marikana,1,worker_miner,1,,0,earnings_results,1,A case term occurs but context is insufficient to distinguish substantive treatment from incidental/place/project use.,,,
SEC-MEDIA-0730,4,case_term_low_context_review,Sibanye Prides Itself In Having The Rock Star Metals Of The Moment,2020,2020-09-11,Engineering News,https://www.engineeringnews.co.za/article/sibanye-prides-itself-in-having-the-rock-star-metals-of-the-moment-2020-09-11,retrieved_extracted,1195,1e406ba432c5909759c47fddca1d8f92d36e2ecbc3590822c19488e9c395d171,0,10,marikana,7,strike,1,,0,earnings_results;production_output;dividend_rights;commodity_market,4,A case term occurs but context is insufficient to distinguish substantive treatment from incidental/place/project use.,,,
SEC-MEDIA-0813,4,case_term_low_context_review,Sibanye Stillwater,2020,2020-08-27,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-2020-08-27,retrieved_extracted,1347,b16bfb6be1876017d7f7ba16c4f1a5f3324fc62a87c240972da65295cdfec291,0,10,marikana,7,strike,1,,0,earnings_results;production_output;dividend_rights;commodity_market,4,A case term occurs but context is insufficient to distinguish substantive treatment from incidental/place/project use.,,,
SEC-MEDIA-0957,4,case_term_low_context_review,Sibanye Tweaks Agreements With Amplats,2020,2020-03-17,Engineering News,https://www.engineeringnews.co.za/article/sibanye-tweaks-agreements-with-amplats-2020-03-17,retrieved_extracted,775,d880996e25f96857c7f1b222666917027b7fbb13861e7e5285457f3bb5f8620f,0,8,marikana,9,worker_miner,1,,0,share_price;earnings_results;production_output;transaction;exploration_project,5,A case term occurs but context is insufficient to distinguish substantive treatment from incidental/place/project use.,,,
SEC-MEDIA-0545,4,case_term_low_context_review,Sibanye Announces Senior Management Changes,2021,2021-01-22,Engineering News,https://www.engineeringnews.co.za/article/sibanye-announces-senior-management-changes-2021-01-22,retrieved_extracted,499,4d46b7d872e4d8cbaa9731176367b1ab3a22bf1d9642206d05475d729ee87769,0,5,marikana,1,worker_miner,1,,0,earnings_results,1,A case term occurs but context is insufficient to distinguish substantive treatment from incidental/place/project use.,,,
SEC-MEDIA-0847,4,case_term_low_context_review,Sibanye Stillwater Expects To Report 162 Yy Rise In Interim Profit,2021,2021-08-05,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-expects-to-report-162-yy-rise-in-interim-profit-2021-08-05,retrieved_extracted,764,ad4db2be9416fe7227cb60bf7b66812c1a38c00c939611ebd1c17b7328ad40fd,0,6,marikana,3,worker_miner,1,,0,share_price;earnings_results;production_output;funding_debt,4,A case term occurs but context is insufficient to distinguish substantive treatment from incidental/place/project use.,,,
SEC-MEDIA-0304,4,case_term_low_context_review,Csir Sibanye Stillwater Southern Palladium Make Headlines,2022,2022-05-20,Engineering News,https://www.engineeringnews.co.za/article/csir-sibanye-stillwater-southern-palladium-make-headlines-2022-05-20,retrieved_extracted,343,0c5a2746e93109363b76faaece043af41cb73b29b30e0c07447308c234bbc222,0,2,marikana,1,,0,,0,earnings_results;exploration_project,2,A case term occurs but context is insufficient to distinguish substantive treatment from incidental/place/project use.,,,
SEC-MEDIA-0860,4,case_term_low_context_review,Sibanye Stillwater Highlights Battery Grade Nickel Sulphate Fetching Price Premium,2022,2022-04-01,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-highlights-battery-grade-nickel-sulphate-fetching-price-premium-2022-04-01,retrieved_extracted,839,bebabbef4b6c47dc2f16c665e9e1e1719779918ec32a3391971e74abbbc095c1,1,9,marikana,1,,0,,0,share_price;earnings_results;transaction;exploration_project,4,A case term occurs but context is insufficient to distinguish substantive treatment from incidental/place/project use.,,,
SEC-MEDIA-0180,5,sibanye_context_without_case_anchor_review,Amcu Now Driefontein Majority Union Targets Beatrix Rights,2013,2013-07-12,Engineering News,https://www.engineeringnews.co.za/article/amcu-now-driefontein-majority-union-targets-beatrix-rights-2013-07-12,retrieved_extracted,520,c8b1f35421560494d4035855b042f70ff1ab6e199442e5cf084623743e600c41,0,6,,0,worker_miner;union,2,,0,share_price;earnings_results,2,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0191,5,sibanye_context_without_case_anchor_review,Amcu Prepared To Take Part In Ccma Talks Gama,2013,2013-08-01,Engineering News,https://www.engineeringnews.co.za/article/amcu-prepared-to-take-part-in-ccma-talks-gama-2013-08-01,retrieved_extracted,764,d7bd24366276709d2413a00cf216ca1cc6b3dcaaf8004a37794486b231d2f117,0,1,,0,strike;worker_miner;wage;union,4,commission_inquiry,1,earnings_results,1,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0192,5,sibanye_context_without_case_anchor_review,Amcu Prepared To Take Part In Ccma Talks Gama,2013,2013-08-09,Engineering News,https://www.engineeringnews.co.za/article/amcu-prepared-to-take-part-in-ccma-talks-gama-2013-08-09,retrieved_extracted,755,7caea34c51c045c9d4ecf5b345824b093b2e6caab9836282a813071f32c5557f,0,1,,0,strike;worker_miner;wage;union,4,commission_inquiry,1,earnings_results,1,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0347,5,sibanye_context_without_case_anchor_review,Gold Producer Representatives Meet With Amcu,2013,2013-09-16,Engineering News,https://www.engineeringnews.co.za/article/gold-producer-representatives-meet-with-amcu-2013-09-16,retrieved_extracted,520,e0ea91e9bbcc2bcabc2d791b045a52dddb06a394ca58485ea9d22201d7c0205b,0,1,,0,wage;union,2,,0,earnings_results,1,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0350,5,sibanye_context_without_case_anchor_review,Gold Producers Declare Dispute With Amcu,2013,2013-07-29,Engineering News,https://www.engineeringnews.co.za/article/gold-producers-declare-dispute-with-amcu-2013-07-29,retrieved_extracted,814,dad06817e23da5d1dc5b2cd839e00fc1bac05122ca98d85b07843c453f4ff538,0,1,,0,strike;worker_miner;wage;union,4,housing;commission_inquiry,2,earnings_results,1,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0351,5,sibanye_context_without_case_anchor_review,Gold Producers Will Not Engage In Further Wage Negotiations With Amcu Strydom,2013,2013-09-11,Engineering News,https://www.engineeringnews.co.za/article/gold-producers-will-not-engage-in-further-wage-negotiations-with-amcu-strydom-2013-09-11,retrieved_extracted,1210,ea4c00b55a3ac0ec2218c7e6c376255c6fd4e7880875a2b2466f93379bf9e188,0,2,,0,strike;worker_miner;wage;union,4,,0,share_price;earnings_results;production_output;funding_debt;exploration_project,5,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0352,5,sibanye_context_without_case_anchor_review,Gold Producers Will Not Engage In Further Wage Negotiations With Amcu Strydom,2013,2013-09-20,Engineering News,https://www.engineeringnews.co.za/article/gold-producers-will-not-engage-in-further-wage-negotiations-with-amcu-strydom-2013-09-20,retrieved_extracted,1199,26a59c9100c06060491baf8e3357dd4d4ca3ac424c285b47d06a70fac0e4cdd9,0,2,,0,strike;worker_miner;wage;union,4,,0,share_price;earnings_results;production_output;funding_debt;exploration_project,5,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0355,5,sibanye_context_without_case_anchor_review,Govt Must Subsidise Mining Companies That Plead Poverty Amcu,2013,2013-08-02,Engineering News,https://www.engineeringnews.co.za/article/govt-must-subsidise-mining-companies-that-plead-poverty-amcu-2013-08-02,retrieved_extracted,788,1bbdbe2c3d652e239c54534d1b255f0a528eea1813505c2394033b785500a7fc,0,1,,0,worker_miner;wage;union;protest_unrest,4,commission_inquiry,1,earnings_results,1,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0439,5,sibanye_context_without_case_anchor_review,No Need To Go Deeper To Grow Sibanye Gold Ceo,2013,2013-02-11,Engineering News,https://www.engineeringnews.co.za/article/no-need-to-go-deeper-to-grow-sibanye-gold-ceo-2013-02-11,retrieved_extracted,1298,c6ae3b346df60388d0cb82d26a93c6fa1d88ca90b0d1a89dae73368bf8948131,0,14,,0,strike;worker_miner;union;protest_unrest,4,,0,share_price;earnings_results;production_output;exploration_project;commodity_market,5,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0440,5,sibanye_context_without_case_anchor_review,No Need To Go Deeper To Grow Sibanye Gold Ceo,2013,2013-02-22,Engineering News,https://www.engineeringnews.co.za/article/no-need-to-go-deeper-to-grow-sibanye-gold-ceo-2013-02-22,retrieved_extracted,1249,dd0e6ee39dbd29e038a00ce8a2aa851a10e0161852b7ac5561c50e6baea4dbbd,0,13,,0,strike;worker_miner;union;protest_unrest,4,,0,share_price;earnings_results;production_output;exploration_project;commodity_market,5,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0527,5,sibanye_context_without_case_anchor_review,Sibanye 2012 Earnings Up 16 Year On Year,2013,2013-03-01,Engineering News,https://www.engineeringnews.co.za/article/sibanye-2012-earnings-up-16-year-on-year-2013-03-01,retrieved_extracted,855,f5c66ee5b315e8ee996cb547ec21d30fb22d09e7b543dd010da6ad5e2697960b,0,15,,0,strike;worker_miner,2,,0,share_price;earnings_results;production_output;funding_debt;dividend_rights;exploration_project;commodity_market,7,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0642,5,sibanye_context_without_case_anchor_review,Sibanye Gold Declares 37C Interim Dividend Following Wage Agreement,2013,2013-09-12,Engineering News,https://www.engineeringnews.co.za/article/sibanye-gold-declares-37c-interim-dividend-following-wage-agreement-2013-09-12,retrieved_extracted,688,957183c28d79f6812c78f1aac215cf89f8714a023a5eb18361731da9bf7102a7,0,6,,0,worker_miner;wage;union,3,,0,earnings_results;funding_debt;dividend_rights,3,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0643,5,sibanye_context_without_case_anchor_review,Sibanye Gold Declares 37C Interim Dividend Following Wage Agreement,2013,2013-09-20,Engineering News,https://www.engineeringnews.co.za/article/sibanye-gold-declares-37c-interim-dividend-following-wage-agreement-2013-09-20,retrieved_extracted,684,2b8e9e3d55648c93ca42e68f16878a2a5e46fc3820e1c81c81b4e98b1050f2d6,0,6,,0,worker_miner;wage;union,3,,0,share_price;earnings_results;funding_debt;dividend_rights,4,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0646,5,sibanye_context_without_case_anchor_review,Sibanye Gold Encouraging Family Living,2013,2013-08-22,Engineering News,https://www.engineeringnews.co.za/article/sibanye-gold-encouraging-family-living-2013-08-22,retrieved_extracted,847,616c219be0c9e4bbe2177168976a2440316d0c7715011df0027beb9cc3e54e56,0,5,,0,worker_miner,1,housing;community;slp;commission_inquiry,4,earnings_results;exploration_project,2,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0651,5,sibanye_context_without_case_anchor_review,Sibanye Gold Hands Over 100 Family Units To Employees,2013,2013-08-09,Engineering News,https://www.engineeringnews.co.za/article/sibanye-gold-hands-over-100-family-units-to-employees-2013-08-09,retrieved_extracted,827,1797f2d7d29ee944245cb5d06170c14c70423a9ab18efe300c831585dc768691,0,9,,0,worker_miner,1,housing;community,2,earnings_results;exploration_project,2,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0704,5,sibanye_context_without_case_anchor_review,Sibanye Looking To Cut Another 2 000 Jobs As Restructure Bears Fruit,2013,2013-08-13,Engineering News,https://www.engineeringnews.co.za/article/sibanye-looking-to-cut-another-2-000-jobs-as-restructure-bears-fruit-2013-08-13,retrieved_extracted,806,2cf04a8bb5463a6bd168b3bdc7e255ede39e3542f7db02b07314525fb9ea71f7,0,7,,0,worker_miner;wage;protest_unrest,3,,0,earnings_results;production_output;funding_debt;exploration_project,4,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0705,5,sibanye_context_without_case_anchor_review,Sibanye Looking To Cut Another 2 000 Jobs As Restructure Bears Fruit,2013,2013-08-23,Engineering News,https://www.engineeringnews.co.za/article/sibanye-looking-to-cut-another-2-000-jobs-as-restructure-bears-fruit-2013-08-23,retrieved_extracted,802,ab89aa84ab9486ba8da83a9c4fbe5ea55b694017bb473c2c0e3c80da19c2d41f,0,7,,0,worker_miner;wage;protest_unrest,3,,0,earnings_results;production_output;funding_debt;exploration_project,4,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
