candidate_id,status,title,year,publisher,metadata_source,source_url,final_url,http_status,content_type,retrieval_method,raw_bytes,raw_sha256,extraction_method,pages,text_chars,text_words,text_sha256,error
EXP-GOV-011,acquired_extracted,Parliament requests update from SAPS on implementation of recommendations in Panel of Experts Report,2021,Parliament of South Africa,expanded_government_candidates_batch2.csv,https://www.gov.za/news/media-statements/parliament-requests-update-saps-implementation-recommendations-panel-experts,https://www.gov.za/news/media-statements/parliament-requests-update-saps-implementation-recommendations-panel-experts,200,text/html,http,45990,10f3039e5a0ed182ebd8d651e44918395383c75219a8e77f1be0c3f12d4d1d8e,trafilatura,,3936,598,a874f9779d8cde0f6fc6363e786ac8f462e9f6ee3dc11013771e5040f4b763c9,
EXP-GOV-012,acquired_extracted,Panel of experts on Farlam Commission briefs Parliament,2017,South African Government News Agency,expanded_government_candidates_batch2.csv,https://www.sanews.gov.za/south-africa/panel-experts-farlam-commission-briefs-parliament,https://www.sanews.gov.za/south-africa/panel-experts-farlam-commission-briefs-parliament,200,text/html,http,28894,1ea405343380a3a88e340a3feeb18c245b8b198b3f2b49aeae7541480f4b85e8,trafilatura,,3949,650,18595e00a90f913abed53954235344df6f1fd5872a682e1d0e028dca41341387,
GOV-SAT-001,acquired_extracted,Government on Marikana related litigation,2023,South African Government / GCIS,expanded_government_candidates_saturation.csv,https://www.gov.za/news/media-statements/government-marikana-related-litigation-17-aug-2023,https://www.gov.za/news/media-statements/government-marikana-related-litigation-17-aug-2023,200,text/html,http,46346,cf9ba96afc33a58fb50b70540a06322dcfdb80e250bbc10b64c54f3766d7f186,trafilatura,,4325,603,6ad177c39f8a76e61eb9d52e77d428bcca91e080c9404298470f3ba51a4026fd,
WEB-GOV-001,acquired_extracted,Minister Nathi Nhleko says closure needed over Marikana,2015,South African Police Service / South African Government,expanded_government_candidates_web.csv,https://www.gov.za/news/media-statements/minister-nathi-nhleko-says-closure-needed-over-marikana-12-aug-2015,https://www.gov.za/news/media-statements/minister-nathi-nhleko-says-closure-needed-over-marikana-12-aug-2015,200,text/html,http,43282,d953420730a026caab5187b337af04efba66925bec2b63552638db4532a07159,trafilatura,,1412,236,25fc5c703a4e4348cbbbbc0cfde5613d14d10c10b28e2d152095a728330d92b8,
WEB-GOV-002,acquired_extracted,Farlam recommendations being implemented,2016,South African Government News Agency,expanded_government_candidates_web.csv,https://www.sanews.gov.za/south-africa/farlam-recommendations-being-implemented,https://www.sanews.gov.za/south-africa/farlam-recommendations-being-implemented,200,text/html,http,31256,1a464f3ecef86601e159017f39e6dc57e3144c5b29450631900f02e863f80445,trafilatura,,6223,976,aa5cfe8d298ca15ff1f32b386f152ece2181c7db59ae21de74ddd40a8608d1ca,
WEB-GOV-003,acquired_extracted,Government remembers Marikana tragedy,2020,Government Communication and Information System,expanded_government_candidates_web.csv,https://www.gcis.gov.za/newsroom/media-releases/government-remembers-marikana-tragedy,https://www.gcis.gov.za/newsroom/media-releases/government-remembers-marikana-tragedy,200,text/html,http,25081,a43e743b1ec5e847d743f4769a8ef21ee0577905b567ea28efa550ebedbbcb9f,trafilatura,,2596,404,b074680973488125e891351f3da6eaf95bbe2a0c6c25025be07d862ec79061eb,
WEB-GOV-004,acquired_extracted,Government commemorates the Marikana tragedy,2022,South African Government,expanded_government_candidates_web.csv,https://www.gov.za/news/media-statements/government-commemorates-marikana-tragedy-16-aug-2022,https://www.gov.za/news/media-statements/government-commemorates-marikana-tragedy-16-aug-2022,200,text/html,http,50682,c41966812f361788dc3d7f31561206c1b2d7091d4067af018f192a611010eef1,trafilatura,,8446,1336,4a38ce28730e60d4ed9699c5a105d1b4a7b8a46c2c9edc4c6a1c1db82da5633c,
expanded_media_candidates__EXP-MEDIA-001,acquired_extracted,It's business unusual at 'improving' Lonmin – Munroe,2013,Mining Weekly,source_overrides,https://www.miningweekly.com/article/its-business-unusual-at-improving-lonmin-munroe-2013-03-15,https://www.miningweekly.com/article/its-business-unusual-at-improving-lonmin-munroe-2013-03-15,200,text/html,http,260780,0541228b431275f3ac1245267b6ac7d822eb15e6cb32854c03c2844ce09ce269,trafilatura,,10013,1644,ffb49d257b8daddec1d9a03a0c45066ea9c771a0bd57f18400e88594d54fb862,
expanded_media_candidates__EXP-MEDIA-002,acquired_extracted,Lonmin accelerates union recognition process to ease Marikana tensions,2013,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/lonmin-accelerates-union-recognition-process-to-ease-marikana-tensions-2013-05-17,https://www.miningweekly.com/article/lonmin-accelerates-union-recognition-process-to-ease-marikana-tensions-2013-05-17,200,text/html,http,256241,93c9542a0e15669b09d47371ec9e3683e70c7eb44e3bad09c3681b22092dc13b,trafilatura,,3801,585,d455bf5a260bba4f231a999fd44580c03e6bedeea90c8ae27216bf82a75a300d,
expanded_media_candidates__EXP-MEDIA-003,acquired_extracted,Lonmin to derecognise smaller unions in favour of AMCU,2013,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/lonmin-to-derecognise-smaller-unions-in-favour-of-amcu-2013-08-23,https://www.miningweekly.com/article/lonmin-to-derecognise-smaller-unions-in-favour-of-amcu-2013-08-23,200,text/html,http,256050,26daf2fde1418ab6de20cbb78fe2d6ca2e4a68aea998cbf57ce85cfa103895e6,trafilatura,,4643,729,391256dff7e126cd5c5c9921a02b821e3a84ef5f2d478bde6dcb9f9e4ffbf941,
expanded_media_candidates__EXP-MEDIA-004,acquired_extracted,NUM wants members at Lonmin back,2013,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/num-wants-members-at-lonmin-back-2013-07-11,https://www.miningweekly.com/article/num-wants-members-at-lonmin-back-2013-07-11,200,text/html,http,254360,b2420a177d3db10d20aa2fe021ad8d2c8a135c9559fd5a7d01251126147eb30b,trafilatura,,3151,501,d404a4c9e124e1d3b0d69844cd268bf57dd2208377ac051fd85bcf3e79f1e603,
expanded_media_candidates__EXP-MEDIA-005,acquired_extracted,NUM member gunned down at Lonmin hostel,2013,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/num-member-gunned-down-at-lonmin-hostel-2013-06-03,https://www.miningweekly.com/article/num-member-gunned-down-at-lonmin-hostel-2013-06-03,200,text/html,http,255545,21e9a71ea0a8e8dbb39f736df5f91ada65313542a7da6bb4abc82a9ca8211567,trafilatura,,3853,616,cae0ab0f706a29c799b2d52227b82dc7b35889a88bcb72f9243327b2cef93464,
expanded_media_candidates__EXP-MEDIA-006,acquired_extracted,AMCU postpones Lonmin strike action pending meeting with Motlanthe,2013,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/amcu-postpones-strike-action-pending-meeting-with-motlanthe-2013-06-13,https://www.miningweekly.com/article/amcu-postpones-strike-action-pending-meeting-with-motlanthe-2013-06-13,200,text/html,http,258263,91ba42ff4887aadc8c507086684a7ae7a59fb1d9954411df07376f85d986cb3a,trafilatura,,6456,1042,e83684f0425dca4daf42ae170fc590d0073d955611493053466a1a6686772f6b,
expanded_media_candidates__EXP-MEDIA-007,acquired_extracted,Union puts chamber on spot over alleged Lonmin breach,2013,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/union-puts-chamber-on-spot-over-alleged-lonmin-breach-2013-09-06,https://www.miningweekly.com/article/union-puts-chamber-on-spot-over-alleged-lonmin-breach-2013-09-06,200,text/html,http,259322,5c9b6763378015cc9fae987107ce037dcdb5c4def63b63eb0302b561563679bf,trafilatura,,8601,1366,56b906b531737f7fa445d9308653221bc70f434a3d77f16926dd9f60e0317c57,
expanded_media_candidates__EXP-MEDIA-008,acquired_extracted,Solidarity gears up for Lonmin strike,2013,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/solidarity-gears-up-for-lonmin-strike-2013-08-19,https://www.miningweekly.com/article/solidarity-gears-up-for-lonmin-strike-2013-08-19,200,text/html,http,255078,4eb8afc4e9ad8a13790b8388d8714aab40cea1fc2bee26544cc5212536587388,trafilatura,,3883,603,1b88cc2f5e445540a24832008eb395a200480a3317463ff354f83dcd0786ca9b,
expanded_media_candidates__EXP-MEDIA-009,acquired_extracted,An end to platinum miner's single-sex hostels beckons,2014,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/an-end-to-platinum-miners-single-sex-hostels-beckons-2014-03-28,https://www.miningweekly.com/article/an-end-to-platinum-miners-single-sex-hostels-beckons-2014-03-28,200,text/html,http,270039,5313ea06ee5aac05052c6a3b6549976d3bfe8e57a880a481383056e42623a3e8,trafilatura,,11687,1836,25343bb3988501058268c1750729233a49ddbc23bd0b3d0ccaf6485b6ed90286,
expanded_media_candidates__EXP-MEDIA-010,acquired_extracted,Marikana report to Zuma by Tuesday,2015,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/marikana-report-to-zuma-by-tuesday-2015-03-30,https://www.miningweekly.com/article/marikana-report-to-zuma-by-tuesday-2015-03-30,200,text/html,http,256664,6cfb835b7a1834fedcbd901183f8a4dc0dfd023ed6bef0da7892f5a653f20117,trafilatura,,3089,495,90402ca2158e96a0f563f2277732c99ccb4fd7c83897720a006d20de437a923f,
expanded_media_candidates__EXP-MEDIA-011,acquired_extracted,Marikana Commission: Sowing the killing fields,2012,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2012-11-09-marikana-commission-sowing-the-killing-fields/,https://www.dailymaverick.co.za/article/2012-11-09-marikana-commission-sowing-the-killing-fields/,200,text/html,http,316919,f7d3207fb9b3944a212749767395528f1893cf621867ce2651ed4f5f54f4d4a7,trafilatura,,7983,1366,44c9ce59960642d0e6a654fc89c58ef6a9466fcc355cccde730b9298b32a8cff,
expanded_media_candidates__EXP-MEDIA-012,acquired_extracted,Marikana Commission: 'Don't single us out' - police,2012,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2012-11-06-marikana-commission-dont-single-us-out-police/,https://www.dailymaverick.co.za/article/2012-11-06-marikana-commission-dont-single-us-out-police/,200,text/html,http,261107,5dfa7b78176c0a40250f7af0494d4ce2407330bf8bd4e06e5589b6ff9ab43af2,trafilatura,,4234,729,50dfa75cc8b2de3870af9d12d546fd882572261d39e2b54bbcc45def93c4f6e6,
expanded_media_candidates__EXP-MEDIA-013,acquired_extracted,"Marikana Commission: The foiled saviour, Joseph Mathunjwa",2012,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2012-11-29-marikana-commission-the-foiled-saviour-joseph-mathunjwa/,https://www.dailymaverick.co.za/article/2012-11-29-marikana-commission-the-foiled-saviour-joseph-mathunjwa/,200,text/html,http,315032,5ace69c894f00b357f79ceba3aaf76eae66a2df4c727b2da0669495b0c8814e5,trafilatura,,4948,882,0c2319b3c46cb0cf9480be593e09e9106c60813fc30975a028eb02ddbebbe5aa,
expanded_media_candidates__EXP-MEDIA-014,acquired_extracted,25 October 2012: A day of reckoning at Marikana,2012,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2012-10-24-25-october-2012-a-day-of-reckoning-at-marikana/,https://www.dailymaverick.co.za/article/2012-10-24-25-october-2012-a-day-of-reckoning-at-marikana/,200,text/html,http,361429,21c21d21c77aa24cabe4f24aca41ebf452265bb132baf42d7a0c8f41ba96e858,trafilatura,,11198,1933,4e3ea31dfdf919d9c2c794cf7d9b1437e647a862a253530379106b22ab2b5eb4,
expanded_media_candidates__EXP-MEDIA-015,acquired_extracted,Marikana Commission: Gung-ho Mangwashi Phiyega under scrutiny,2013,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2013-01-24-marikana-commission-gung-ho-mangwashi-phiyega-under-scrutiny/,https://www.dailymaverick.co.za/article/2013-01-24-marikana-commission-gung-ho-mangwashi-phiyega-under-scrutiny/,200,text/html,http,310821,f905e30d31c0dd800d74f49303c621f37c903f78f03eee3941c307aa2cae6d4e,trafilatura,,4756,796,7d241e22febe66fa22ee00065039db1528a597d2db6ce16dcf9ad0339709cfb2,
expanded_media_candidates__EXP-MEDIA-016,acquired_extracted,Money-kana Commission?,2013,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2013-08-30-money-kana-commission/,https://www.dailymaverick.co.za/article/2013-08-30-money-kana-commission/,200,text/html,http,298957,480b86f073176022750ea94e985c8332df24af87772c4ae1c26419aaeebbec00,trafilatura,,5147,862,056db2efff6cea76c28b8552d852739c8ab499b71ad49dea640b063e04bd1105,
expanded_media_candidates__EXP-MEDIA-017,acquired_extracted,"Marikana Commission: Lies, videotapes and the police's crumbling wall of deceit",2013,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2013-09-16-marikana-commission-lies-videotapes-and-the-polices-crumbling-wall-of-deceit/,https://www.dailymaverick.co.za/article/2013-09-16-marikana-commission-lies-videotapes-and-the-polices-crumbling-wall-of-deceit/,200,text/html,http,325984,fe355ee2fcbdc639928a3c9183a964787a0a8f68e02ae0c8486eb3bc126b968b,trafilatura,,8756,1518,5e31e6e57caf4214583c94ebeaa23343510424f17888e6c3c29e672c99c045ea,
expanded_media_candidates__EXP-MEDIA-018,acquired_extracted,Marikana massacre: More disturbing questions about police planning and objectives,2013,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2013-10-23-marikana-massacre-more-disturbing-questions-about-police-planning-and-objectives/,https://www.dailymaverick.co.za/article/2013-10-23-marikana-massacre-more-disturbing-questions-about-police-planning-and-objectives/,200,text/html,http,315536,5ea7f2bc9b35daf217941c3330095ce7627ba67d110a4d6e9fead324f82a4753,trafilatura,,7308,1204,058c26de8ab8949408d87ccab23a5d9059cb62d90ce1c30d94e99a3713dba22a,
expanded_media_candidates__EXP-MEDIA-019,acquired_extracted,"Marikana massacre: SAPS, Lonmin, Ramaphosa & time for blood. Miners' blood.",2013,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2013-10-24-marikana-massacre-saps-lonmin-ramaphosa-time-for-blood-miners-blood/,https://www.dailymaverick.co.za/article/2013-10-24-marikana-massacre-saps-lonmin-ramaphosa-time-for-blood-miners-blood/,200,text/html,http,364046,60e46d359f512eefe25a2993d42c4d4298929ba4cb73803c4b40645b8fd5f419,trafilatura,,11903,2039,96c5940da3be55d96a4dd32fd89d4a2b44b1e29eb4ed3adf0bd480d1ac697891,
expanded_media_candidates__EXP-MEDIA-020,acquired_extracted,"Marikana massacre: Ramaphosa's statement, revisited",2013,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2013-10-25-marikana-massacre-ramaphosas-statement-revisited/,https://www.dailymaverick.co.za/article/2013-10-25-marikana-massacre-ramaphosas-statement-revisited/,200,text/html,http,368424,1c85b7ad2ee2f2cf1289997cfe74743cf6238e94f706b75dff7b168356295266,trafilatura,,7452,1222,82537cbdb054407b0f325e09a049dd155bc410366aed46591e0cedc792d5b53a,
expanded_media_candidates__EXP-MEDIA-021,acquired_extracted,"Memories of Marikana, through the eNCA lens",2013,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2013-08-13-memories-of-marikana-through-the-enca-lens/,https://www.dailymaverick.co.za/article/2013-08-13-memories-of-marikana-through-the-enca-lens/,200,text/html,http,317564,3789294b2aa5ccdf75489ff43ea1178df64a4019d7806fddc5445535f7d53d29,trafilatura,,6601,1098,3824e8101415ccac7ec05d64746b009befa83114851c29e97e010acba0aa8fe1,
expanded_media_candidates__EXP-MEDIA-022,acquired_extracted,Marking the anniversary of two mining massacres: So much remains the same,2013,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2013-08-14-marking-the-anniversary-of-two-mining-massacres-so-much-remains-the-same/,https://www.dailymaverick.co.za/article/2013-08-14-marking-the-anniversary-of-two-mining-massacres-so-much-remains-the-same/,200,text/html,http,319446,8dd59d0d3b78a6dfbb9cd23e21aa22ed38b44c8a475fa4dfd6e734346933fb46,trafilatura,,5592,968,b811ad23c74197b341ffc6d11ff3c9eded04d06abd0bc80b4a4a85aaabb162a0,
expanded_media_candidates__EXP-MEDIA-023,acquired_extracted,Marikana massacre: The first of Lonmin's voices are heard,2014,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2014-06-09-marikana-massacre-the-first-of-lonmins-voices-are-heard/,https://www.dailymaverick.co.za/article/2014-06-09-marikana-massacre-the-first-of-lonmins-voices-are-heard/,200,text/html,http,344160,70d720615aff919c7aa96e3580c6d124545630a9a17682f7c8b6a03c6180a7ba,trafilatura,,12546,2316,129c755990cab327cefb7a4a78ca37da36666c67e68042086e90a73fb33007eb,
expanded_media_candidates__EXP-MEDIA-024,acquired_extracted,Marikana report: Key findings and recommendations,2015,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2015-06-26-marikana-report-key-findings-and-recommendations/,https://www.dailymaverick.co.za/article/2015-06-26-marikana-report-key-findings-and-recommendations/,200,text/html,http,341606,203a9bec47b4efe40eab3f8ffccf997f969b004bc18fd271e635f656f00a63fe,trafilatura,,8571,1403,b3c9a6a8e3ea884723879deaf08dcbf70699096a6e5d8b3073e0c88d671af39a,
expanded_media_candidates__EXP-MEDIA-025,acquired_extracted,amaBhungane: 'War' looming over Marikana housing evictions,2016,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2016-08-31-amabhungane-war-looming-over-marikana-housing-evictions/,https://www.dailymaverick.co.za/article/2016-08-31-amabhungane-war-looming-over-marikana-housing-evictions/,200,text/html,http,349438,5a30609e1c4f4c99f37848801501946d27ca8ce3cb9810ea44feae09b49ef588,trafilatura,,8624,1432,915f52080c81dac97b35af50a3fff0165753883fcae554b6bba18171c87d42a8,
expanded_media_candidates__EXP-MEDIA-026,acquired_extracted,What's mine is mine: How the Bapo Ba Mogale got robbed of R800 million,2016,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2016-10-26-whats-mine-is-mine-how-the-bapo-ba-mogale-got-robbed-of-r800-million/,https://www.dailymaverick.co.za/article/2016-10-26-whats-mine-is-mine-how-the-bapo-ba-mogale-got-robbed-of-r800-million/,200,text/html,http,451069,1b1cc8b6611539946381521f4c0700d062a0e94d20f9d608f10099e27bcbda28,trafilatura,,21223,3707,1b956cb1027d78cc31571716f1edd38df16958a1ff0af5e5f7417e72a139054d,
expanded_media_candidates__EXP-MEDIA-027,acquired_extracted,Marikana Massacre: Police absolve 87 of their own,2017,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2017-03-15-marikana-massacre-police-absolve-87-of-their-own/,https://www.dailymaverick.co.za/article/2017-03-15-marikana-massacre-police-absolve-87-of-their-own/,200,text/html,http,319775,eecf5b2605a2b02c10e4fb6714f2f3021baaac6c134ae773c9f6792a4df384a8,trafilatura,,6921,1103,6783bb29d75e2c9c4910ee6daba0965996b6b4bf172ba3e2696a8a6f6ecc9c8f,
expanded_media_candidates__EXP-MEDIA-028,acquired_extracted,"Marikana Massacre: 'He is fine, let him die'",2017,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2017-03-20-marikana-massacre-he-is-fine-let-him-die/,https://www.dailymaverick.co.za/article/2017-03-20-marikana-massacre-he-is-fine-let-him-die/,200,text/html,http,333582,c48729915b165b9f035728ad03854bb2b3f3b8bfed5430e003da2691227b48f9,trafilatura,,8355,1362,9d912013d21925bb2185899c422d707ce1603f28416115e57f40dfd8ef712a01,
expanded_media_candidates__EXP-MEDIA-029,acquired_extracted,Marikana: What's been done on SAPS recommendations?,2017,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2017-08-16-marikana-whats-been-done-on-saps-recommendations/,https://www.dailymaverick.co.za/article/2017-08-16-marikana-whats-been-done-on-saps-recommendations/,200,text/html,http,303312,c56b3ab9820abc97c2e04a4fb4df170fff197c38059c6486d8835251e4b0e665,trafilatura,,7393,1215,ae4f7dc53801bcaaabaea1153d7da4af0a5f057b94a93b1db37dd2ff07f898bc,
expanded_media_candidates__EXP-MEDIA-030,acquired_extracted,Will there ever be accountability for the Marikana Massacre?,2018,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2018-06-15-will-there-ever-be-accountability-for-the-marikana-massacre/,https://www.dailymaverick.co.za/article/2018-06-15-will-there-ever-be-accountability-for-the-marikana-massacre/,200,text/html,http,354919,dd26ef2124eb759db3f0e3a58591a26cfa32b1c6df877423e8135dae9c44706f,trafilatura,,5751,911,1d6c963955a0e40aa2a0cc8befbe7084770bc48844dfd90531626e3bff03b596,
expanded_media_candidates__EXP-MEDIA-031,acquired_extracted,The legacy of Marikana: Accountability urgent to prevent another atrocity,2018,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2018-08-15-the-legacy-of-marikana-accountability-urgent-to-prevent-another-atrocity/,https://www.dailymaverick.co.za/article/2018-08-15-the-legacy-of-marikana-accountability-urgent-to-prevent-another-atrocity/,200,text/html,http,330455,c71a24f5ba2b5e6e7df8a053fc053a94442aba3087c636a2dd76dfb260bfa639,trafilatura,,7618,1290,8684828da74611d944c3e07478e13fcbd064e45469bfb068908b8ff77b7ab8f7,
expanded_media_candidates__EXP-MEDIA-032,acquired_extracted,"Marikana Massacre – IPID investigates massacred miners' deaths, and SAPS' lies, without the promised funding",2018,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2018-08-30-marikana-massacre-ipid-investigates-massacred-miners-deaths-and-saps-lies-without-the-promised-funding/,https://www.dailymaverick.co.za/article/2018-08-30-marikana-massacre-ipid-investigates-massacred-miners-deaths-and-saps-lies-without-the-promised-funding/,200,text/html,http,350125,03045ff61872930420af5806d0435b84afc86a1f897e315d9187a1ad7ee0945a,trafilatura,,4696,785,229a6561301004068ed6d383c27ac80480c9dfce4e54a97e540cdc51d0458be9,
expanded_media_candidates__EXP-MEDIA-033,acquired_extracted,Community wants ConCourt to declare R5bn Lonmin deal illegal,2019,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2019-07-21-community-wants-concourt-to-declare-r5bn-lonmin-deal-illegal/,https://www.dailymaverick.co.za/article/2019-07-21-community-wants-concourt-to-declare-r5bn-lonmin-deal-illegal/,200,text/html,http,284428,772127f21b81e422488e2bb5fc9770659b4acb0f8d0c3203391f0449581a795f,trafilatura,,5268,839,f783e5e5c3e7928636b4bb8f7eb833428512f28ab3dd4aa888bd4b1754e48190,
expanded_media_candidates__EXP-MEDIA-034,acquired_extracted,SA still waiting for action on Farlam Commission findings,2019,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2019-08-16-sa-still-waiting-for-action-on-farlam-commission-findings/,https://www.dailymaverick.co.za/article/2019-08-16-sa-still-waiting-for-action-on-farlam-commission-findings/,200,text/html,http,290129,408da4cd7de72e4bc58a0424a86b5fd2fe0cf580b9ec91f88055d18486c3a6b7,trafilatura,,6594,1073,82df3a9d1d0c2c7e95456c17a99478bbfd21dfc8ed7bf9366517081d967d7216,
expanded_media_candidates__EXP-MEDIA-035,acquired_extracted,"Marikana massacre: The devastating impact of the narrative painted by business, police and the state",2020,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2020-08-26-marikana-massacre-the-devastating-impact-of-the-narrative-painted-by-business-police-and-the-state/,https://www.dailymaverick.co.za/article/2020-08-26-marikana-massacre-the-devastating-impact-of-the-narrative-painted-by-business-police-and-the-state/,200,text/html,http,286785,6a4af05aa7e64aa7cbebb6b6ae3afcd1809405897adfe6d30a5b451d23c5f023,trafilatura,,7734,1268,9ce4957dd8c906e04ff650d7bad28fd70a61fd475c7b69b25c913e5908699acb,
expanded_media_candidates__EXP-MEDIA-036,acquired_extracted,"SAPS transformation: Key report gathers dust, snubbing Marikana Commission",2021,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2021-01-17-saps-transformation-key-report-gathers-dust-snubbing-marikana-commission/,https://www.dailymaverick.co.za/article/2021-01-17-saps-transformation-key-report-gathers-dust-snubbing-marikana-commission/,200,text/html,http,293157,1658d9e2f944b2b2e1d31c54ca8226df22dd456787c5fcdc6c5f272b1ab8e918,trafilatura,,8045,1222,6649e3520f5997f75705a0909bde00a03a97ccfbbc715ac354aebd2594b1c50c,
expanded_media_candidates_02__EXP-MEDIA-037,acquired_extracted,Lonmin workers embark on illegal work stoppage,2013,Mining Weekly,expanded_media_candidates_02.csv,https://www.miningweekly.com/article/illegal-strike-erupts-at-lonmin-2013-03-05,https://www.miningweekly.com/article/illegal-strike-erupts-at-lonmin-2013-03-05,200,text/html,http,257704,9d7c88bce9ae23ef03153f447d4238e26c44ef6045d4006af090d0a8ade04045,trafilatura,,6004,951,a8a4612f9b8c4555712a8f3100703a049fb9a11e19da37e3258f53d912d31da6,
expanded_media_candidates_02__EXP-MEDIA-038,acquired_extracted,"AMCU, Lonmin find strike-averting meeting point?",2013,Mining Weekly,expanded_media_candidates_02.csv,https://www.miningweekly.com/article/amcu-lonmin-find-strike-averting-meeting-point-deputy-president-2013-06-21,https://www.miningweekly.com/article/amcu-lonmin-find-strike-averting-meeting-point-deputy-president-2013-06-21,200,text/html,http,259748,5224be686774ccfe1d2b39334a7338a9a3f94c73987f217cf43f7b65c9199dad,trafilatura,,6954,1132,25a355b8a61344e281e8d3b5221bbc4f595f13807addceff30997eb6ed86e979,
expanded_media_candidates_02__EXP-MEDIA-039,acquired_extracted,Lonmin confirms work stoppage across shafts,2013,Mining Weekly,expanded_media_candidates_02.csv,https://www.miningweekly.com/article/lonmin-confirms-work-stoppage-across-shafts-2013-05-14,https://www.miningweekly.com/article/lonmin-confirms-work-stoppage-across-shafts-2013-05-14,200,text/html,http,254682,1f75c329fb8da872ed39cf2af44fa294dd6bf4e0b76d240f71b9c6da3237652f,trafilatura,,3585,570,5e9fa54401f2ac41a5046b1c32a021c7441685de64342985fc28be33b6fd5abb,
expanded_media_candidates_02__EXP-MEDIA-040,acquired_extracted,"AMCU, Lonmin talks reach deadlock, formal arbitration to start",2013,Mining Weekly,expanded_media_candidates_02.csv,https://www.miningweekly.com/article/amcu-lonmin-talks-reach-deadlock-formal-arbitration-to-start-2013-05-23,https://www.miningweekly.com/article/amcu-lonmin-talks-reach-deadlock-formal-arbitration-to-start-2013-05-23,200,text/html,http,255603,c087c456c0903bb13ebaba0aa40cf22aed6972e2968bcb572b97f5d4ed7fa406,trafilatura,,3442,538,2cfd9f9de83584d3bcaacc0dc3f30c4291e8538c7c334e371787497e0491c107,
expanded_media_candidates_02__EXP-MEDIA-041,acquired_extracted,"Lonmin to lose 3 100 oz/d, Implats 2 800 oz/d in production owing to AMCU strike",2014,Mining Weekly,expanded_media_candidates_02.csv,https://www.miningweekly.com/article/lonmin-to-lose-3-100-ozd-implats-2-800-ozd-in-production-owing-to-amcu-strike-2014-01-23,https://www.miningweekly.com/article/lonmin-to-lose-3-100-ozd-implats-2-800-ozd-in-production-owing-to-amcu-strike-2014-01-23,200,text/html,http,258589,676ddc9ad0f094aa279bd6976fa176655fd79e765b7e54b80adcb475bc0629fa,trafilatura,,3812,606,29c41c74e9fdd41e778855ffb78bb73b92395f245dfb2b9158fe256dac7b83cf,
expanded_media_candidates_02__EXP-MEDIA-042,acquired_extracted,"AMCU, platinum companies' wage talks stall",2014,Mining Weekly,expanded_media_candidates_02.csv,https://www.miningweekly.com/article/amcu-platinum-companies-wage-talks-stall-2014-02-06,https://www.miningweekly.com/article/amcu-platinum-companies-wage-talks-stall-2014-02-06,200,text/html,http,258513,5713e93f4b3841197b3638d9115aaff56053365b3c6a440cfe3ab148538136ae,trafilatura,,4313,691,45e5725991774cf9fb6ad1c382c4aacf5af73e5e5e6307b5e0147be55cd4ec22,
