candidate_id,title,year,publication_date_from_url,publisher,url,prescreen_bucket,targeted_fetch_status,retrieved_text_words,retrieved_text_sha256,case_terms,case_mentions_total,event_terms,event_distinct_terms,social_terms,social_distinct_terms,corporate_terms,corporate_distinct_terms,title_has_case_process_signal,title_has_routine_corporate_signal,evidence_class,evidence_note,review_decision,review_reason_code,review_note
DISC-MEDIA-0623,Rosatom Partners To Trial Small Hydropower Plant At Lonmin,2016,2016-07-22,Engineering News,https://www.engineeringnews.co.za/article/rosatom-partners-to-trial-small-hydropower-plant-at-lonmin-2016-07-22,lonmin_only_title_review,retrieved_extracted,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,,0,,0,,0,earnings_results,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0396,Employees Demand Solidaritys Recognition As Trade Union At Lonmin,2017,2017-11-10,Engineering News,https://www.engineeringnews.co.za/article/employees-demand-solidaritys-recognition-as-trade-union-at-lonmin-2017-11-10,lonmin_only_title_review,retrieved_extracted,536,3cb4cf70d3334d309ee028463e9edcc94b2508bf844b2d5e6e15b6d42d526537,,0,worker_miner;union,2,,0,earnings_results,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0443,Lonmin Coo Steps Down,2017,2017-03-06,Engineering News,https://www.engineeringnews.co.za/article/lonmin-coo-steps-down-2017-03-06,lonmin_only_title_review,retrieved_extracted,341,8f223d90b50277705922f9854c217c88e7691e270b9caca487151f7d4e9ef7db,,0,worker_miner,1,,0,earnings_results,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0455,Lonmin Going All Out To Find Partners To Help It Address Pressing Accommodation Challenge,2017,2017-04-07,Engineering News,https://www.engineeringnews.co.za/article/lonmin-going-all-out-to-find-partners-to-help-it-address-pressing-accommodation-challenge-2017-04-07,lonmin_only_title_review,retrieved_extracted,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,,0,,0,,0,earnings_results,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0605,Platinum Price Upturn Needed To Sustain Industry Lonmin,2017,2017-02-03,Engineering News,https://www.engineeringnews.co.za/article/platinum-price-upturn-needed-to-sustain-industry-lonmin-2017-02-03,lonmin_only_title_review,retrieved_extracted,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,,0,,0,,0,earnings_results,1,false,true,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0619,Retention Of Jobs Critical Following Sibanye Lonmin Deal Zwane,2017,2017-12-15,Engineering News,https://www.engineeringnews.co.za/article/retention-of-jobs-critical-following-sibanye-lonmin-deal-zwane-2017-12-15,lonmin_only_title_review,retrieved_extracted,350,868fca813c92dde03d67552cb2eeaa47ae7bd5b708c61e035d650af6d3c093c5,,0,,0,,0,earnings_results;transaction,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0650,Sibanye Stillwater To Acquire Embattled Lonmin In All Share Offer,2017,2017-12-14,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-to-acquire-embattled-lonmin-in-all-share-offer-2017-12-14,lonmin_only_title_review,retrieved_extracted,1607,b9892834f1cbe860c528349fc2ba8afeb493eabf13b4937863f076cd452c1196,,0,,0,commission_inquiry,1,share_price;earnings_results;funding_debt;transaction;exploration_project;commodity_market,6,false,true,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0651,Sibanye Stillwater To Lonmins Rescue,2017,2017-12-19,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-to-lonmins-rescue-2017-12-19,lonmin_only_title_review,retrieved_extracted,505,d0a5c7efd645add45569ad8a085a88a79b79e6ce051f7a07442b6438b5a339cb,,0,union,1,,0,earnings_results;transaction,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0657,Solidarity Concerned Over Loss Of Recognition At Lonmin,2017,2017-08-07,Engineering News,https://www.engineeringnews.co.za/article/solidarity-concerned-over-loss-of-recognition-at-lonmin-2017-08-07,lonmin_only_title_review,retrieved_extracted,532,8682a966236a234826ff9e6f1e1995b3bd1d63c25fa009576e74ca019e0a9278,,0,worker_miner;union,2,,0,earnings_results,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0670,Tharisa Lonmin In Pgm Rich Metal Alloys Accord,2017,2017-08-31,Engineering News,https://www.engineeringnews.co.za/article/tharisa-lonmin-in-pgm-rich-metal-alloys-accord-2017-08-31,lonmin_only_title_review,retrieved_extracted,565,f71f1a0ec9be2bbe42cd30ef1e858a5a410eae4702e16d5e55075d77e89db73c,,0,,0,commission_inquiry,1,share_price;earnings_results;production_output;exploration_project,4,false,true,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0402,Full Ownership Of Pandora Jv Set To Unlock Significant Potential For Lonmin,2018,2018-01-19,Engineering News,https://www.engineeringnews.co.za/article/full-ownership-of-pandora-jv-set-to-unlock-significant-potential-for-lonmin-2018-01-19,lonmin_only_title_review,retrieved_extracted,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,,0,,0,,0,earnings_results,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0431,Lonmin Ceo Pleads For Consolidation Approval To Save 20 000 Jobs,2018,2018-05-14,Engineering News,https://www.engineeringnews.co.za/article/lonmin-ceo-pleads-for-consolidation-approval-to-save-20-000-jobs-2018-05-14,lonmin_only_title_review,retrieved_extracted,1170,c0270dc79ea34e7592ebdb414e8a247ca7c80e17cd63a243719e29a4d5d4ccbb,,0,,0,commission_inquiry,1,earnings_results;production_output;funding_debt;exploration_project,4,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0490,Lonmin Returns To Profitability Ahead Of Sibanye Stillwater Merger,2018,2018-12-07,Engineering News,https://www.engineeringnews.co.za/article/lonmin-returns-to-profitability-ahead-of-sibanye-stillwater-merger-2018-12-07,lonmin_only_title_review,retrieved_extracted,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,,0,,0,,0,earnings_results,1,false,true,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0523,Lonmin Transaction Filed With South Africas Competition Authority,2018,2018-03-16,Engineering News,https://www.engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-authority-2018-03-16,lonmin_only_title_review,retrieved_extracted,472,8d94dbf4d9071193e2c19b6f349539871024a044503feb186189ea55e748ba42,,0,worker_miner;union,2,community,1,earnings_results;transaction;commodity_market,3,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0533,Lonmins Biggest Union Wants Sibanye Deal Stopped Over Job Cuts,2018,2018-11-13,Engineering News,https://www.engineeringnews.co.za/article/lonmins-biggest-union-wants-sibanye-deal-stopped-over-job-cuts-2018-11-13,lonmin_only_title_review,retrieved_extracted,622,9ecaa6c40c604c1e33be60760d76ee58daaf422b5b4f3bb5fe774122b4ffe06f,,0,worker_miner;union,2,commission_inquiry,1,earnings_results;production_output;funding_debt;transaction;commodity_market,5,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0645,Sibanye Lonmin Merger Hearing Postponed To November,2018,2018-10-17,Engineering News,https://www.engineeringnews.co.za/article/sibanye-lonmin-merger-hearing-postponed-to-november-2018-10-17,lonmin_only_title_review,retrieved_extracted,456,7472cdb9cf6f01088f106d6be997bd344dded583c6f83fe33fbc70fa11a927e3,,0,worker_miner,1,commission_inquiry,1,share_price;earnings_results;transaction;commodity_market,4,false,true,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0676,Tribunal To Consider Sibanye Lonmin Merger At Oct 18 Hearing,2018,2018-10-09,Engineering News,https://www.engineeringnews.co.za/article/tribunal-to-consider-sibanye-lonmin-merger-at-oct-18-hearing-2018-10-09,lonmin_only_title_review,retrieved_extracted,475,33b9d6211fe13deebf014bd9ecaa3299b834e9df128cdffe9d197afd3f580320,,0,worker_miner,1,commission_inquiry,1,share_price;earnings_results;transaction;commodity_market,4,false,true,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0390,Competition Appeal Court To Hold Sibanye Lonmin Merger Hearing On April 2,2019,2019-01-25,Engineering News,https://www.engineeringnews.co.za/article/competition-appeal-court-to-hold-sibanye-lonmin-merger-hearing-on-april-2-2019-01-25,lonmin_only_title_review,retrieved_extracted,427,fe0f6cd7cdf12f9d58c67d1afed889a0bda49285c5d386f7fb3c488c0e8028e9,,0,worker_miner;union,2,,0,share_price;earnings_results;transaction,3,false,true,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0474,Lonmin Paid 1678M In Taxes Royalties During 2018 Financial Year,2019,2019-04-01,Engineering News,https://www.engineeringnews.co.za/article/lonmin-paid-1678m-in-taxes-royalties-during-2018-financial-year-2019-04-01,lonmin_only_title_review,retrieved_extracted,415,3c79cd7fd288bf5ff97605e3bacb99e4b4eac84392cc4494813ee33bcaed24f5,,0,,0,,0,earnings_results;exploration_project,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0475,Lonmin Paid 1678M In Taxes Royalties During 2018 Financial Year,2019,2019-04-12,Engineering News,https://www.engineeringnews.co.za/article/lonmin-paid-1678m-in-taxes-royalties-during-2018-financial-year-2019-04-12,lonmin_only_title_review,retrieved_extracted,414,f10c0c672437d7d755772948d85372db62075d4ed72e23749e6576aa79f96049,,0,,0,,0,earnings_results;exploration_project,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0496,Lonmin Says Court Sanctions Scheme Of Arrangement,2019,2019-06-07,Engineering News,https://www.engineeringnews.co.za/article/lonmin-says-court-sanctions-scheme-of-arrangement-2019-06-07,lonmin_only_title_review,retrieved_extracted,374,4ca839dbe5c87f2c65bf6b92a15ae997afc2aa77d718f0230a3567a64cfb49ac,,0,worker_miner,1,,0,share_price;earnings_results,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0542,Lonminsibanye Merger Judgement Set For Handing Down Friday,2019,2019-05-10,Engineering News,https://www.engineeringnews.co.za/article/lonminsibanye-merger-judgement-set-for-handing-down-friday-2019-05-10,lonmin_only_title_review,retrieved_extracted,1221,23901bca24160c099927e86ae719de7d5c71ec2ba86cbda6c5e042300511831e,,0,worker_miner;union,2,,0,share_price;earnings_results;production_output;funding_debt;transaction;exploration_project,6,false,true,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0543,Lonminsibanye Merger Judgment Set For Friday,2019,2019-05-24,Engineering News,https://www.engineeringnews.co.za/article/lonminsibanye-merger-judgment-set-for-friday-2019-05-24,lonmin_only_title_review,retrieved_extracted,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,,0,,0,,0,earnings_results,1,false,true,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0601,Pic Faces Dilemma Over Backing Lonmin Deal,2019,2019-05-23,Engineering News,https://www.engineeringnews.co.za/article/pic-faces-dilemma-over-backing-lonmin-deal-2019-05-23,lonmin_only_title_review,retrieved_extracted,770,f5b0a76cbbfb752d76a44a192c01bb8b3f03ecb2a46960538ffa4a03b0560568,,0,strike;worker_miner,2,commission_inquiry,1,share_price;earnings_results;transaction;commodity_market,4,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0653,Sibanye Wins Final Go Ahead For Lonmin Deal,2019,2019-05-17,Engineering News,https://www.engineeringnews.co.za/article/sibanye-wins-final-go-ahead-for-lonmin-deal-2019-05-17,lonmin_only_title_review,retrieved_extracted,351,8f16504d10acd18a1ca8fc013f79b0b4657ef3ae8865defc3c448fda85c5c6ee,,0,worker_miner;union,2,,0,earnings_results;transaction,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0556,Marikana Events Happened Under Our Watch Anc Admits,2021,2021-08-16,Engineering News,https://www.engineeringnews.co.za/article/marikana-events-happened-under-our-watch-anc-admits-2021-08-16,explicit_case_title_review,retrieved_extracted,292,6c1bdb39f06fd663acc15148e43c20fd924d2cbcae49d1ba99c86b56cfa3e15c,,0,,0,,0,earnings_results,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0579,Militias Defending Jacob Zuma From Arrest Could Lead To Another Marikana Warns Frank Chikane,2021,2021-03-19,Engineering News,https://www.engineeringnews.co.za/article/militias-defending-jacob-zuma-from-arrest-could-lead-to-another-marikana-warns-frank-chikane-2021-03-19,explicit_case_title_review,retrieved_extracted,292,6c1bdb39f06fd663acc15148e43c20fd924d2cbcae49d1ba99c86b56cfa3e15c,,0,,0,,0,earnings_results,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0613,Ramaphosa Welcomes Court Judgment Says He Was Not The Cause Of Harmful Conduct In Marikana,2022,2022-07-05,Engineering News,https://www.engineeringnews.co.za/article/ramaphosa-welcomes-court-judgment-says-he-was-not-the-cause-of-harmful-conduct-in-marikana-2022-07-05,explicit_case_title_review,retrieved_extracted,292,6c1bdb39f06fd663acc15148e43c20fd924d2cbcae49d1ba99c86b56cfa3e15c,,0,,0,,0,earnings_results,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0560,Marikana K4Platinum Group Metals Project South Africa Update,2023,2023-03-03,Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-03-03,explicit_case_title_review,retrieved_extracted,292,6c1bdb39f06fd663acc15148e43c20fd924d2cbcae49d1ba99c86b56cfa3e15c,,0,,0,,0,earnings_results,1,false,true,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0561,Marikana K4Platinum Group Metals Project South Africa Update,2023,2023-04-07,Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-04-07,explicit_case_title_review,retrieved_extracted,292,6c1bdb39f06fd663acc15148e43c20fd924d2cbcae49d1ba99c86b56cfa3e15c,,0,,0,,0,earnings_results,1,false,true,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0562,Marikana K4Platinum Group Metals Project South Africa Update,2023,2023-09-22,Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-09-22,explicit_case_title_review,retrieved_extracted,292,6c1bdb39f06fd663acc15148e43c20fd924d2cbcae49d1ba99c86b56cfa3e15c,,0,,0,,0,earnings_results,1,false,true,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0043,How Sam The Banana Man Zemurray Explains Capitalism And Marikana,2012,2012-09-17,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-how-sam-the-banana-man-zemurray-explains-capitalism-and-marikana/,explicit_case_title_review,retrieved_extracted,1383,604590fbf4f4dfef510ff47e1bae7544fd7d278ac4f30c534aff50120585fb9f,marikana,1,shooting_death;wage;union,3,housing,1,share_price;funding_debt;transaction;commodity_market,4,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0118,Marikana Philippi East The Invisible Protest,2013,2013-05-28,Daily Maverick,https://www.dailymaverick.co.za/article/2013-05-28-marikana-philippi-east-the-invisible-protest/,explicit_case_title_review,retrieved_extracted,583,d1d093f16ddc9d4440c2cc8839d760d9166b11e045668b0b2a3a867bd379d4cd,marikana,3,police;protest_unrest,2,housing,1,,0,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0574,Marikana Students To Qualify With Matric Certificate And Technical Diploma,2013,2013-04-05,Engineering News,https://www.engineeringnews.co.za/article/marikana-students-to-qualify-with-matric-certificate-and-technical-diploma-2013-04-05,explicit_case_title_review,retrieved_extracted,1017,97aea404fa85727044186ff46c9434c2a4425d64511f338a434ef89d3311b740,marikana,5,worker_miner,1,community,1,earnings_results;funding_debt;exploration_project,3,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0575,Marikana Tradgedy Has Changed Industry Forever Consultancy,2013,2013-04-26,Engineering News,https://www.engineeringnews.co.za/article/marikana-tradgedy-has-changed-industry-forever-consultancy-2013-04-26,explicit_case_title_review,retrieved_extracted,1158,193531472a5daa4f723673f958084a9297ad85091cdd4ced66f93853b935a3dc,marikana,2,worker_miner;union,2,,0,share_price;earnings_results;exploration_project;commodity_market,4,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0141,Marikana Settlement Cape Town A Demolition Battle With No Solution In Sight,2014,2014-01-16,Daily Maverick,https://www.dailymaverick.co.za/article/2014-01-16-marikana-settlement-cape-town-a-demolition-battle-with-no-solution-in-sight/,explicit_case_title_review,retrieved_extracted,720,33ea0f319e2d8616b0475236096ebf5c83e81f6cca3b98dc71679372407139ac,marikana,3,worker_miner,1,housing,1,funding_debt,1,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0198,Podcast Marikana The Fallout,2015,2015-07-01,Daily Maverick,https://www.dailymaverick.co.za/article/2015-07-01-podcast-marikana-the-fallout/,explicit_case_title_review,retrieved_extracted,99,e7b7ba3aade255bb6e857d0e4cac27d1985d3b96868ed8b1ef8f05285088b9c1,marikana,2,strike;worker_miner;shooting_death,3,,0,,0,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0444,Lonmin Cuts Spending Plan On Feeble Platinum Price Outlook,2015,2015-05-14,Engineering News,https://www.engineeringnews.co.za/article/lonmin-cuts-spending-plan-on-feeble-platinum-price-outlook-2015-05-14,lonmin_only_title_review,retrieved_extracted,638,a4c4ce948c0f53036d78e0a2aab4d55953eb0b483bebad26341a2a8971cb400a,marikana,1,strike;wage,2,,0,share_price;earnings_results;production_output;commodity_market,4,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0445,Lonmin Cuts Workforce Shrinks Capex Lowers Unit Costs,2015,2015-11-13,Engineering News,https://www.engineeringnews.co.za/article/lonmin-cuts-workforce-shrinks-capex-lowers-unit-costs-2015-11-13,lonmin_only_title_review,retrieved_extracted,866,73a291d895a1f1e5bdbb7a3ce83dca82f13cc996a82ff039755d4be66de41609,marikana,1,strike;worker_miner,2,,0,share_price;earnings_results;production_output;exploration_project,4,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0452,Lonmin Employee Cut Half Done Capex Shrunk Unit Costs Lower,2015,2015-11-02,Engineering News,https://www.engineeringnews.co.za/article/lonmin-employee-cut-half-done-capex-shrunk-unit-costs-lower-2015-11-02,lonmin_only_title_review,retrieved_extracted,867,4225332473f547a71fc47a6eb4a1751f0e4a2aa5f7d7c14c018360784d4133fc,marikana,1,strike;worker_miner,2,,0,share_price;earnings_results;production_output;exploration_project,4,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0517,Lonmin To Maintain Fy Sales Guidance Cut Capex While Job Cuts Loom,2015,2015-05-11,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-maintain-fy-sales-guidance-cut-capex-while-job-cuts-loom-2015-05-11,lonmin_only_title_review,retrieved_extracted,1020,b1491953d8da3e64239921bc10bafc8d72e0caa2628466d6fbb7f0350d929a37,marikana,1,worker_miner;union,2,,0,earnings_results;production_output;funding_debt;exploration_project,4,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0545,Low Platinum Price Places 50 Of All Platinum Producers In The Red Lonmin,2015,2015-11-27,Engineering News,https://www.engineeringnews.co.za/article/low-platinum-price-places-50-of-all-platinum-producers-in-the-red-lonmin-2015-11-27,lonmin_only_title_review,retrieved_extracted,804,386d7efd31b2026d64da9d50cef07b0398377572ef2824750964d06a1ef24192,marikana,2,worker_miner;union,2,,0,earnings_results;production_output;exploration_project;commodity_market,4,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0621,Road Deaths In Sa Equivalent To One Marikana Tragedy A Day Analyst,2015,2015-07-10,Engineering News,https://www.engineeringnews.co.za/article/road-deaths-in-sa-equivalent-to-one-marikana-tragedy-a-day-analyst-2015-07-10,explicit_case_title_review,retrieved_extracted,625,a2557fe4858eed491e22de83f222bd59931429462dbc8420aca248fdb9de7f54,marikana,3,strike;worker_miner;shooting_death,3,,0,earnings_results;commodity_market,2,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0629,Sandvik Contractor Dies At Lonmins Marikana Mine,2015,2015-07-23,Engineering News,https://www.engineeringnews.co.za/article/sandvik-contractor-dies-at-lonmins-marikana-mine-2015-07-23,explicit_case_title_review,retrieved_extracted,444,2937f2aacda9e590ab3f391d06011c00a12fad12528be6273b125f8dfa8be4ec,marikana,2,worker_miner;union,2,,0,share_price;earnings_results;exploration_project,3,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0219,Review Noma The Bleak Journey To The Other Marikana,2016,2016-06-17,Daily Maverick,https://www.dailymaverick.co.za/article/2016-06-17-review-noma-the-bleak-journey-to-the-other-marikana/,explicit_case_title_review,retrieved_extracted,1139,617ee0bcfd2160735640150fc3596739be805385b1ebd6be05500500f2326d75,marikana,6,shooting_death;protest_unrest,2,housing,1,share_price;earnings_results;transaction,3,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0228,Groundup Landmark Marikana Settlement Case Begins 60000 Peoples Homes At Stake,2017,2017-02-08,Daily Maverick,https://www.dailymaverick.co.za/article/2017-02-08-groundup-landmark-marikana-settlement-case-begins-60000-peoples-homes-at-stake/,explicit_case_title_review,retrieved_extracted,737,060beb6841e3b1a9d075127992a828e3a34e6555c5dbd9af311e6e34588f0a7c,marikana,6,wage;protest_unrest,2,justice_accountability,1,funding_debt;transaction,2,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0229,Groundup Marikana Case Homeowner In Informal Settlement Asks City To Buy Her Property,2017,2017-02-10,Daily Maverick,https://www.dailymaverick.co.za/article/2017-02-10-groundup-marikana-case-homeowner-in-informal-settlement-asks-city-to-buy-her-property/,explicit_case_title_review,retrieved_extracted,692,364a4b2838f5b5f20ecc665fedf72d3ec63269201da041b95be309081c3fcffb,marikana,4,police,1,housing,1,transaction,1,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0233,Ww We Reject Ramaphosas Marikana Apology Azapo,2017,2017-05-08,Daily Maverick,https://www.dailymaverick.co.za/article/2017-05-08-ww-we-reject-ramaphosas-marikana-apology-azapo/,explicit_case_title_review,retrieved_extracted,336,656f40fc449f1cb8d3c5173ba7d96d1e9e82d2e93c043c00af6650ddab29ac02,marikana,3,strike;worker_miner;shooting_death,3,,0,production_output,1,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0395,Despite Disappointing Q1 Production Figures Lonmin Maintains Fy17 Guidance,2017,2017-01-26,Engineering News,https://www.engineeringnews.co.za/article/despite-disappointing-q1-production-figures-lonmin-maintains-fy17-guidance-2017-01-26,lonmin_only_title_review,retrieved_extracted,1219,96ecfb83a1a5e909d871c0304c9889e151d79309509769f6fb73ea9db169b9c4,marikana,1,worker_miner;union,2,,0,earnings_results;production_output;transaction;exploration_project,4,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0424,Lonmin Boosts Turnaround On Upped Output Suffers Fatalities,2017,2017-07-28,Engineering News,https://www.engineeringnews.co.za/article/lonmin-boosts-turnaround-on-upped-output-suffers-fatalities-2017-07-28,lonmin_only_title_review,retrieved_extracted,864,e18bcc43e29580d0ed6cffded0686aefa08b5b8cf70dcf8fbb09c7262b1c2af2,marikana,1,worker_miner;shooting_death;union,3,,0,earnings_results;production_output;exploration_project;commodity_market,4,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0425,Lonmin Boosts Turnaround On Upped Production But Suffers Fatalities,2017,2017-07-17,Engineering News,https://www.engineeringnews.co.za/article/lonmin-boosts-turnaround-on-upped-production-but-suffers-fatalities-2017-07-17,lonmin_only_title_review,retrieved_extracted,883,76a68d18a006696ed963ae682477c9a5c3797b0cced9bf2c29fc763f7000c983,marikana,1,worker_miner;shooting_death;union,3,,0,earnings_results;production_output;exploration_project;commodity_market,4,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0469,Lonmin Maintains Fy17 Guidance Despite Weaker Than Expected Production Numbers,2017,2017-02-03,Engineering News,https://www.engineeringnews.co.za/article/lonmin-maintains-fy17-guidance-despite-weaker-than-expected-production-numbers-2017-02-03,lonmin_only_title_review,retrieved_extracted,1142,f39328662331ba9007f2e97f1a5c8eb64639f7a1b686f8013ffb62023ae38449,marikana,3,worker_miner;union,2,,0,earnings_results;production_output;transaction;exploration_project,4,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0531,Lonmin Will Dismiss 1 139 Employees By December Claims Solidarity,2017,2017-10-23,Engineering News,https://www.engineeringnews.co.za/article/lonmin-will-dismiss-1-139-employees-by-december-claims-solidarity-2017-10-23,lonmin_only_title_review,retrieved_extracted,551,4742ce0f64a77ec92c348d13613bf1600ee4d849bf93556e6476efdf02cfc1ff,marikana,1,strike;worker_miner;union,3,community,1,earnings_results,1,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
